test_index,true_label,disagreement,cluster_0,cluster_1
114,1,0.4197905159596116,0.9505534148676194,0.5307628989080078
16,1,0.41761871503369796,0.9557607298046199,0.5381420147709219
139,1,0.41761871503369796,0.9557607298046199,0.5381420147709219
105,1,0.4168346114355139,0.9475975103435217,0.5307628989080078
1519,1,0.4168346114355139,0.9475975103435217,0.5307628989080078
457,1,0.4168346114355139,0.9475975103435217,0.5307628989080078
573,1,0.4168346114355139,0.9475975103435217,0.5307628989080078
562,1,0.41221235951885304,0.9626337794526145,0.5504214199337615
1427,0,0.4076485913362744,0.9580700112700359,0.5504214199337615
372,1,0.4014947429660223,0.9291576828207602,0.5276629398547379
40,0,0.4014220509064157,0.9518434708401772,0.5504214199337615
1404,1,0.39081460070915985,0.9412360206429213,0.5504214199337615
1234,1,0.38692653252309994,0.9373479524568614,0.5504214199337615
1581,1,0.3836217941800535,0.9721356072823223,0.5885138131022688
1168,1,0.3836217941800535,0.9721356072823223,0.5885138131022688
942,0,0.37686934324139,0.7823393723602896,0.4054700291188996
611,0,0.37507247129313714,0.78821539625208,0.4131429249589429
1207,1,0.37479300890809053,0.9108825651580542,0.5360895562499637
1742,1,0.3736641056800636,0.9229733653777342,0.5493092596976706
195,1,0.37309984156875564,0.9598154397951771,0.5867155982264215
487,1,0.3717035399056512,0.96021735300792,0.5885138131022688
1059,1,0.36978175141219616,0.958295564514465,0.5885138131022688
1272,0,0.3674141073537147,0.9559279204559835,0.5885138131022688
1517,1,0.36723709453348824,0.8252936255013886,0.4580565309679004
1134,1,0.363663797947436,0.9521776110497048,0.5885138131022688
1583,1,0.36217055996103986,0.8978013677104374,0.5356308077493975
34,1,0.3606065702533277,0.8195810980034564,0.45897452775012865
1614,1,0.35565558354053717,0.944169396642806,0.5885138131022688
593,1,0.35540181452569114,0.8134583454935915,0.4580565309679004
1798,1,0.3553788504789649,0.9438926635812337,0.5885138131022688
754,1,0.355354700224112,0.7608247293430116,0.4054700291188996
935,1,0.3548433140800624,0.9433571271823312,0.5885138131022688
398,0,0.35306795989223044,0.1819094361216424,0.5349773960138728
413,1,0.3516138199784905,0.9350318115196026,0.5834179915411121
1466,1,0.3508544233549623,0.8816173222629701,0.5307628989080078
421,1,0.3487801614519759,0.9372939745542447,0.5885138131022688
1625,1,0.3481254677142519,0.9315298537240504,0.5834043860097985
115,1,0.3479201394881054,0.9364339525903742,0.5885138131022688
142,1,0.3476258631467496,0.9361396762490184,0.5885138131022688
1071,1,0.3456469707060651,0.9341607838083339,0.5885138131022688
943,1,0.345543633247561,0.9340574463498298,0.5885138131022688
1291,1,0.3446940642425951,0.9332078773448639,0.5885138131022688
1442,1,0.34462014078038083,0.8981445857746424,0.5535244449942616
451,1,0.3442264550790004,0.9327402681812692,0.5885138131022688
465,1,0.34297615289582517,0.931489965998094,0.5885138131022688
334,1,0.34249270648097946,0.7861467390357565,0.44365403255477703
909,1,0.34186015350728305,0.9335101100951309,0.5916499565878478
185,1,0.3411037070165398,0.9296175201188086,0.5885138131022688
949,1,0.34100973586425865,0.9295235489665274,0.5885138131022688
636,1,0.34070783216413125,0.7782613948820509,0.4375535627179197
1629,1,0.33880253314132847,0.9273163462435973,0.5885138131022688
1430,0,0.3380437747831857,0.9214617663242978,0.5834179915411121
