test_index,true_label,disagreement,cluster_0,cluster_1
768,0,0.014212578934118203,0.37597155845145586,0.39018413738557406
1566,1,0.013415413928782927,0.40837433693632397,0.4217897508651069
1415,1,0.011948381975661282,0.2768143693856369,0.2887627513612982
1118,0,0.01171144024058729,0.3050405235815866,0.3167519638221739
783,1,0.010635608993251888,0.44209688611280423,0.4527324951060561
1585,0,0.009059668086198042,0.20447495160365392,0.21353461968985196
351,0,0.008741099073370895,0.1958940166256085,0.2046351156989794
409,0,0.008296863597646364,0.18212063474053625,0.1904174983381826
222,1,0.007653710457611318,0.6371452907543518,0.6447990012119631
23,0,0.007118785692236285,0.14664174452158713,0.1537605302138234
8,0,0.006862154114192387,0.14686859335921287,0.15373074747340526
1792,0,0.006618978393137437,0.14070243737910862,0.14732141577224606
633,0,0.006333094924353744,0.21167871520432677,0.2180118101286805
659,0,0.006233825510112534,0.7627606983477544,0.7689945238578669
234,0,0.0052579294928795095,0.15709140453387319,0.1623493340267527
707,1,0.002668827370578275,0.919841032012265,0.9225098593828432
439,0,0.0018423042885004626,0.35419368463561823,0.3560359889241187
1174,1,0.001804034520242026,0.43063079060734205,0.4324348251275841
708,1,0.0017644887814690091,0.43519375930464543,0.43695824808611444
744,1,0.0017236633332785578,0.6139847209878072,0.6122610576545287
79,0,0.0017164999213357124,0.6738377572891376,0.6721212573678019
1672,0,0.0017161173038497401,0.36561711800652624,0.367333235310376
21,1,0.0017030520823796413,0.6642750780681725,0.6625720259857929
636,0,0.0017030520823796413,0.6642750780681725,0.6625720259857929
473,0,0.0017030520823796413,0.6642750780681725,0.6625720259857929
564,0,0.0016926688001903667,0.34192976267252706,0.3436224314727174
1299,0,0.0016921302873141308,0.3433781232270789,0.345070253514393
771,1,0.0016868831269662987,0.6840563197278103,0.682369436600844
1336,1,0.0016857930725632242,0.6260749891808334,0.6243891961082702
961,0,0.0016856555198799805,0.38751377960774874,0.3891994351276287
1038,0,0.0016735398193878925,0.45945565118737175,0.46112919100675964
1491,1,0.0016713994478884109,0.3827779976983947,0.3811065982505063
1120,1,0.0016626530002857853,0.6982546025345825,0.6965919495342967
377,1,0.0016540914073528423,0.7038241857403658,0.7021700943330129
1360,0,0.0016535114874545176,0.6890774774005286,0.6874239659130741
547,0,0.0016535114874545176,0.6890774774005286,0.6874239659130741
658,1,0.0016367068503191362,0.5964656549152969,0.5948289480649778
1587,1,0.0016358945488744725,0.6916436117106598,0.6900077171617853
477,1,0.0016358357265238155,0.6855065656322736,0.6838707299057498
1701,0,0.0016313812631015834,0.5359809709738997,0.5343495897107982
1633,1,0.0016282929632559506,0.6972823177952167,0.6956540248319607
1476,0,0.0016249230252999292,0.6823568890778018,0.6807319660525019
491,0,0.0016118676695783263,0.6729227431155703,0.671310875445992
1013,0,0.00160822612025191,0.3396348382210317,0.3412430643412836
1527,1,0.0016064215906498314,0.4160985224525079,0.4177049440431577
714,0,0.0016051824347814159,0.2587106482574295,0.2603158306922109
1543,1,0.0016016229781264935,0.7215987759774628,0.7199971529993363
1651,0,0.0015978191039212608,0.4294180776227184,0.43101589672663965
433,1,0.0015960772693568437,0.5429212578358702,0.544517335105227
176,0,0.0015855483664526382,0.37678338256540606,0.3783689309318587
1214,1,0.0015855483664526382,0.37678338256540606,0.3783689309318587
1106,0,0.0015819085472003058,0.3568824863887019,0.3584643949359022
727,0,0.001576420688557345,0.5783683286332069,0.5767919079446495
1255,0,0.0015708095196842464,0.4570319657814432,0.4586027753011274
1551,0,0.0015692152202907428,0.7206716201700023,0.7191024049497116
109,1,0.001551660682762468,0.6881854327605312,0.6866337720777688
898,0,0.0015462814079613696,0.42808355952540456,0.4265372781174432
443,1,0.0015322150641636778,0.6209687616106797,0.619436546546516
274,1,0.0015294985405863715,0.7269953471765918,0.7254658486360054
344,0,0.001527909893484336,0.34093362656922943,0.34246153646271377
1053,1,0.0015261326965189115,0.5000844188502825,0.5016105515468015
1781,1,0.00152298250282068,0.7488309163820583,0.7473079338792377
610,0,0.00151948149007064,0.466219379601252,0.4677388610913226
1793,1,0.0015118079315189492,0.7293714412659648,0.7278596333344458
624,0,0.0015074649563329712,0.2944245960247948,0.2959320609811278
81,1,0.0015065510913172542,0.7207622256220663,0.719255674530749
1283,0,0.0015025174145072984,0.33752306916729774,0.33902558658180504
27,0,0.001500470637143092,0.38330444372321976,0.38480491436036285
1069,1,0.001497472690010715,0.37802724990470626,0.379524722594717
1809,1,0.001493703680350067,0.5877367288014878,0.5862430251211377
1577,0,0.0014924510272169011,0.32849232528640965,0.32998477631362655
1303,0,0.0014892167654337873,0.4432633536962574,0.4447525704616912
1267,1,0.0014888626988908138,0.6803458933733503,0.6788570306744595
290,0,0.001479095153538168,0.590642384046561,0.5891632888930228
248,1,0.001468334973694696,0.37255679225246474,0.37402512722615944
1456,0,0.0014505122452567742,0.45950043891417136,0.46095095115942814
994,0,0.0014505122452567742,0.45950043891417136,0.46095095115942814
1131,0,0.0014497503095408648,0.3135376946488374,0.31498744495837827
36,1,0.0014486442643624753,0.3026209689938792,0.30406961325824167
442,1,0.0014410807290387018,0.734672745065339,0.7332316643363003
739,1,0.0014410301220946775,0.407078745228244,0.4056377151061493
162,0,0.0014320361502007106,0.3957841776756721,0.3972162138258728
1558,1,0.0014318461238208013,0.4422405709062607,0.4436724170300815
1307,0,0.0014279528627992866,0.46765942733383664,0.46908738019663593
410,0,0.0014248483243567978,0.3509166554397296,0.3494918071153728
340,0,0.0014156214063200112,0.5373640656664805,0.5387796870728006
349,0,0.001414941778474177,0.2840362350800751,0.28545117685854926
817,0,0.0014145608178884328,0.3992737949618723,0.40068835577976075
816,1,0.0014137027734596463,0.7568832056677716,0.7554695028943119
254,1,0.0014122332557418016,0.6879792946535169,0.6865670613977751
128,1,0.0014080838016186092,0.32920305061605454,0.33061113441767315
1836,1,0.0014070827601156133,0.2329756414303199,0.23438272419043552
1459,1,0.0013992426302008032,0.3759575338835721,0.3773567765137729
675,1,0.001388165700795696,0.713492655015525,0.7121044893147292
958,1,0.001388165700795696,0.713492655015525,0.7121044893147292
352,0,0.001385793963691484,0.34771880201501804,0.3491045959787095
852,0,0.0013850205042105213,0.5559056063062865,0.557290626810497
557,0,0.0013819110317496164,0.42487681375302394,0.42625872478477356
1567,1,0.001380969285608158,0.4710060533069289,0.47238702259253706
915,1,0.001380771507535905,0.4870879895357276,0.4884687610432635
445,1,0.0013773538746113811,0.22779217564122972,0.2291695295158411
1825,0,0.0013712587097111095,0.5385100403949371,0.5398812991046482
138,0,0.001370718096598167,0.6013577305794867,0.5999870124828885
1827,1,0.001367828352229039,0.5981597409650377,0.5995275693172667
1837,0,0.001363264651339624,0.32767884091495997,0.3290421055662996
157,0,0.0013585818261938054,0.493758898698549,0.4951174805247428
1102,1,0.0013558938396178166,0.38357590409683645,0.38493179793645427
1538,0,0.0013509968395370442,0.317934637520932,0.31928563436046903
488,1,0.0013441403163135246,0.37083968732803013,0.37218382764434366
642,1,0.0013385676230601717,0.5506037702841902,0.5519423379072503
1425,0,0.0013372105455933259,0.43121627775188753,0.43255348829748086
294,0,0.0013348566035583653,0.31533711416063764,0.316671970764196
1004,0,0.0013274548317734336,0.7276284647665106,0.7263010099347371
828,1,0.0013260995927680264,0.3599691408050707,0.3612952403978387
314,0,0.0013159169665730719,0.34291651653754196,0.34423243350411503
838,0,0.001314541433166172,0.4388069000705179,0.4401214415036841
163,1,0.0013056981977467297,0.34928214602345675,0.3505878442212035
1736,0,0.0013010261372398135,0.3856581644217832,0.386959190559023
475,0,0.0012901399978320072,0.5128277211676712,0.5141178611655032
12,1,0.0012899451556612762,0.43337630702008856,0.43466625217574983
1477,1,0.0012884572353943913,0.8296437435498512,0.8283552863144568
235,1,0.0012883408996160473,0.44030556924649134,0.4415939101461074
277,1,0.0012841368870635805,0.4151303877365524,0.416414524623616
605,1,0.001278640963430111,0.5781376471280621,0.5794162880914923
1565,1,0.0012784383239493602,0.6077202703266336,0.6089987086505829
1335,1,0.0012771640393056116,0.4512557171845462,0.4525328812238518
550,0,0.001275801670118426,0.32396664240277984,0.32524244407289826
1355,0,0.0012715381153253769,0.34914404757777945,0.3504155856931048
48,1,0.0012704195520711337,0.39570213329413273,0.3944317137420616
407,0,0.001270207113060473,0.5449473962884271,0.5462176034014876
943,0,0.001269300326898093,0.3291046194122991,0.3303739197391972
1188,0,0.0012575452238730578,0.33942974903114975,0.3406872942550228
1293,0,0.0012563273989679713,0.33349680854851294,0.3347531359474809
585,0,0.0012551175253275315,0.35376659738556887,0.3550217149108964
566,0,0.0012503290818506319,0.4494726833262316,0.4507230124080822
1580,0,0.0012501905312548578,0.5194679462458627,0.5207181367771175
141,1,0.0012490210386668088,0.3643267799499165,0.3630777589112497
16,0,0.0012484162601584248,0.3638371402707328,0.3650855565308912
1607,1,0.001247681940018286,0.36449819919933374,0.365745881139352
305,0,0.0012461882856182327,0.390329501850095,0.39157569013571325
114,0,0.0012450179408319828,0.5236105223447189,0.5248555402855509
347,1,0.001242213531768066,0.38839931595661625,0.3896415294883843
250,0,0.0012411625908853585,0.40631512187260194,0.4075562844634873
354,0,0.0012404050899609276,0.38450785175553986,0.3857482568455008
1282,1,0.0012391482218314653,0.6683618354751399,0.6671226872533085
376,0,0.001237339113817515,0.1971122905155566,0.1983496296293741
490,0,0.001237317123790438,0.29842890652350107,0.2996662236472915
155,1,0.0012349246932138458,0.6328948034924003,0.6341297281856142
1065,1,0.0012326632881279886,0.49884658930614845,0.5000792525942764
46,0,0.0012295735716891798,0.20474323411690973,0.2059728076885989
952,0,0.0012283746334072476,0.32829004430483066,0.3295184189382379
249,1,0.00122521242952367,0.6355714100642412,0.6343461976347176
617,1,0.0012219513878969357,0.35272683581787284,0.3515048844299759
516,1,0.0012216665540335514,0.30754959256951847,0.308771259123552
1644,1,0.0012211526355856428,0.542860243952886,0.5416390913173004
1424,1,0.0012211526355856428,0.542860243952886,0.5416390913173004
1122,1,0.001218910051450084,0.4718016429646151,0.47302055301606516
1733,1,0.0012179918205016405,0.5232562400739268,0.5244742318944284
807,0,0.0012158616397265343,0.39235339051011503,0.39356925214984156
1070,1,0.0012158616397265343,0.39235339051011503,0.39356925214984156
1227,0,0.0012139463571934628,0.4346862845812015,0.435900230938395
1524,1,0.001210605544781418,0.3516455005793221,0.3528561061241035
1220,1,0.0012074267888793622,0.2935666461121387,0.29477407290101804
620,1,0.001206886918518446,0.6012506564471554,0.6000437695286369
1242,1,0.0012060551081334303,0.3490637090018162,0.3478576538936828
1604,0,0.0012040016219269645,0.46621648575652586,0.4650124841345989
572,1,0.001202147547733623,0.6697990419030734,0.671001189450807
1692,1,0.001201771800870055,0.35819790971532445,0.3593996815161945
1099,1,0.0011990443136469242,0.5896766709857679,0.5908757152994148
77,0,0.0011920309638096538,0.3375543360832243,0.338746367047034
939,1,0.0011909758818520189,0.5657934594712865,0.5669844353531385
945,1,0.0011908513243507057,0.6955499052914117,0.694359053967061
1533,0,0.0011903080422220325,0.30625776587742715,0.3050674578352051
1820,0,0.0011892008936730813,0.43239660394877794,0.43120740305510485
1403,1,0.0011891060453596003,0.587946808670307,0.5867577026249474
255,1,0.0011889400118351157,0.26884680509474446,0.27003574510657957
1148,0,0.0011877884293631236,0.3571354306603389,0.3559476422309758
1141,1,0.0011874147954183956,0.8115448434928011,0.8103574286973827
584,0,0.0011869667751134294,0.6148008276264799,0.6159877944015933
328,0,0.0011845874903664289,0.6124942175135325,0.6113096300231661
373,1,0.001183828758809069,0.6213929869437399,0.6202091581849308
57,0,0.0011823940313028247,0.5536682382725199,0.552485844241217
539,0,0.0011820862175151436,0.5321238203905819,0.5309417341730668
1238,0,0.0011820862175151436,0.5321238203905819,0.5309417341730668
1555,1,0.0011809834658959018,0.6839355260359617,0.6851165095018577
180,1,0.0011804694779803393,0.7252763233379401,0.7240958538599598
890,0,0.0011762343696471445,0.2915456812898725,0.29036944692022537
1007,0,0.0011745094961677083,0.5743788576485496,0.5732043481523819
460,0,0.0011737545050222176,0.47244013304628163,0.47361388755130385
1135,0,0.001172512591110897,0.3902223868962875,0.3913948994873984
1381,0,0.0011701844493032798,0.29752572756847856,0.2963555431191753
1058,1,0.0011700770749661915,0.5023190331987333,0.5034891102736995
983,1,0.0011632290359635533,0.721953398077485,0.7207901690415215
406,1,0.0011625469387102627,0.3783223485187636,0.37715980158005336
30,0,0.0011596532891004485,0.2772578857945029,0.27609823250540244
697,1,0.00115795302398225,0.4309988838598736,0.43215683688385587
1830,0,0.0011573040882555397,0.5007636103355835,0.501920914423839
965,0,0.0011538065227844063,0.7077345172684908,0.7065807107457064
295,1,0.0011538065227844063,0.7077345172684908,0.7065807107457064
841,1,0.001152934241968051,0.7074534629615726,0.7086063972035407
1447,0,0.001152793830045129,0.3018243353549256,0.3029771291849707
400,0,0.0011526155615333433,0.4131278045116204,0.41428042007315374
774,0,0.0011514610224033772,0.31885346990304825,0.3200049309254516
83,1,0.0011505654935684007,0.5148413207958422,0.5159918862894106
1090,0,0.0011458708025225417,0.48476988152001393,0.4859157523225365
1829,0,0.0011444467371218292,0.4266421559936438,0.42778660273076563
604,0,0.001143865030650948,0.4554350821295515,0.4542912170989006
506,1,0.0011430843164502713,0.5293413723310435,0.5304844566474938
966,1,0.0011417547851447774,0.5803714559926533,0.5792297012075085
56,0,0.001135487618007025,0.3633638281749245,0.3622283405569175
970,1,0.0011343753649739607,0.4575814448030281,0.45871582016800205
343,0,0.0011340451140503527,0.7472865917612789,0.7461525466472285
1115,0,0.0011328591514699338,0.48321603804997254,0.4843488972014425
918,0,0.0011320210682699283,0.761700469718884,0.762832490787154
1560,0,0.001131666483164151,0.3333832177818632,0.33225155129869904
670,1,0.0011288044478997006,0.3429101732392987,0.3440389776871984
1233,0,0.0011280667171833514,0.40743779729239404,0.4085658640095774
41,1,0.001124697056837265,0.7390433855697024,0.7379186885128651
1198,0,0.0011233190639553525,0.5393540240998833,0.538230705035928
1598,0,0.0011221078707661647,0.5454424981474847,0.5443203902767185
1431,1,0.0011202289531281329,0.5668728194317904,0.5657525904786622
582,1,0.0011196925393629764,0.21914761889898413,0.2202673114383471
1848,1,0.001112568266200653,0.5401095919495543,0.541222160215755
182,0,0.0011103954839518648,0.2753562702061464,0.2742458747221945
188,0,0.0011103182126580569,0.512997886807891,0.511887568595233
843,0,0.001109560690413125,0.5328279649400911,0.531718404249678
1199,1,0.0011065947720801939,0.4581285619757295,0.4592351567478097
1466,1,0.0011057672511521899,0.3775458462347673,0.37865161348591947
232,0,0.001102749117222357,0.36144296596987585,0.3603402168526535
678,0,0.0011024307280810275,0.2948168706920859,0.2959193014201669
453,0,0.001101009048647017,0.3933457010845893,0.39444671013323634
1367,0,0.0011001081809193236,0.5105714377419807,0.5094713295610613
949,0,0.001100066417264678,0.4149036058915746,0.4160036723088393
1092,1,0.0010998872446524866,0.3178602413533168,0.3167603541086643
217,1,0.00109662248475062,0.62431868228336,0.6232220597986093
1356,0,0.00109662248475062,0.62431868228336,0.6232220597986093
487,1,0.0010963077281451183,0.44474553755220586,0.44364922982406074
402,1,0.001093587980136812,0.48638507443533535,0.48747866241547216
546,1,0.0010929520296663053,0.7270789770905556,0.7281719291202219
448,1,0.0010913527395857159,0.5904665129931499,0.5893751602535642
1252,0,0.0010912965666803331,0.2802365038859913,0.28132780045267164
1066,0,0.0010911629896762642,0.383839226108689,0.38493038909836524
