test_index,true_label,disagreement,cluster_0,cluster_1
1374,1,0.024754776651228938,0.5000671880513534,0.5248219647025824
1637,0,0.023471367770284524,0.41204950024494963,0.43552086801523415
1133,0,0.01744892133169429,0.23978237000910774,0.257231291340802
860,0,0.01420716863164978,0.1833025686603193,0.19750973729196908
1225,0,0.013449628438289368,0.15930927708261644,0.1727589055209058
1335,1,0.012256781645144599,0.49345257345439736,0.505709355099542
693,0,0.009194609995299932,0.08422744747238944,0.09342205746768938
1821,0,0.008298102908368243,0.39032410951070795,0.3986222124190762
1195,0,0.005400388093984354,0.460256642864122,0.46565703095810634
638,1,0.005012538048290105,0.34015522568019685,0.34516776372848695
642,1,0.004844997766960513,0.3070810520211633,0.3119260497881238
102,0,0.004822349265213688,0.363834396785466,0.36865674605067966
110,1,0.004727378165566676,0.6297871053338919,0.6250597271683253
1023,0,0.004695990301457731,0.2611920842120543,0.26588807451351204
1650,1,0.0045124737948479265,0.4289436147168747,0.4244311409220268
1150,1,0.004186133700859018,0.3696318168462068,0.3738179505470658
12,1,0.003977899144019137,0.38846457677131435,0.3924424759153335
966,0,0.003939873579882236,0.7746509130359958,0.778590786615878
66,1,0.003720043601660783,0.6783802179961045,0.6746601743944437
49,0,0.003683966063657673,0.2809574990890765,0.2846414651527342
1557,1,0.0036692127755341697,0.3292669424980596,0.33293615527359377
592,0,0.0036441375363995276,0.4700045528633981,0.4736486903997976
1428,0,0.0035833686599447967,0.36554450353204665,0.36912787219199145
698,0,0.0035829954724584945,0.2753166543505395,0.278899649822998
220,1,0.0035318711307043005,0.7257066226030964,0.7221747514723921
1689,1,0.003481982796973926,0.38994223108407633,0.39342421388105026
1660,0,0.003460106511792488,0.2293919511899237,0.2328520577017162
974,0,0.0034241421637316583,0.6304946387105758,0.6270704965468441
1074,0,0.003415091944729831,0.29607286225356444,0.29948795419829427
1317,0,0.003414305906707632,0.21526632753847194,0.21868063344517957
1808,1,0.003398217421106353,0.28730420902683534,0.2907024264479417
329,0,0.00339377883186337,0.3465816231296489,0.3499754019615123
939,0,0.003388186525036696,0.4628034946070421,0.4661916811320788
809,0,0.0033870787877375574,0.19918131082403176,0.20256838961176932
22,1,0.003383383829537734,0.42440253112781784,0.4277859149573556
1560,0,0.0033754641017685882,0.49382800260145304,0.49720346670322163
297,0,0.003353940651654508,0.2042589517334378,0.2076128923850923
338,1,0.003348845199753314,0.7815899062173619,0.7782410610176086
1403,1,0.0033358619120112953,0.40512105902056067,0.40845692093257197
1521,0,0.0033195142175080905,0.2732120862493576,0.2765316004668657
1449,0,0.003257620845136866,0.27435132259916817,0.27760894344430503
1459,0,0.003255471949145189,0.21040613273470088,0.21366160468384607
125,0,0.003237479650880004,0.45625817648413175,0.45949565613501175
382,1,0.003234647241116495,0.3412098959140985,0.337975248672982
421,1,0.0032259932330250263,0.4805785997378841,0.4838045929709091
942,0,0.003210853218363119,0.25972583075303907,0.2629366839714022
1075,0,0.003209780351747571,0.6277651420146252,0.6245553616628776
1645,1,0.0031865334195865236,0.7756855734398939,0.7724990400203073
492,0,0.003185827530315488,0.3384054863097069,0.3415913138400224
792,0,0.0031807485091016052,0.27879123607560286,0.28197198458470446
211,0,0.0031801802764343523,0.22523449015484523,0.22841467043127958
1432,1,0.003153379508909482,0.599602916711191,0.6027562962201005
943,1,0.0031441405584069493,0.7349604329291534,0.7318162923707464
84,1,0.00314344648409548,0.7841089328141747,0.7809654863300792
1121,1,0.0031200367729432577,0.3564138678649714,0.3595339046379147
557,0,0.00310529081296379,0.3472490202532236,0.35035431106618736
503,1,0.0031041335818172144,0.464613427279166,0.4677175608609832
1463,0,0.003069496154793405,0.35888102848544834,0.35581153233065493
1793,1,0.0030529696585316346,0.339452046394179,0.33639907673564734
1767,1,0.0030452595524489423,0.29980858177101644,0.3028538413234654
907,1,0.0030079108661879017,0.7619347787007118,0.7589268678345239
1505,0,0.0030017270673068364,0.4504838330875424,0.45348556015484925
1346,1,0.0029957400705395987,0.7681445009551476,0.765148760884608
1078,1,0.002988420870630115,0.6994211226459996,0.6964327017753695
724,1,0.0029880619739584002,0.6934227975340321,0.6904347355600737
1297,0,0.002987620844584038,0.3206925422614791,0.31770492141689505
138,1,0.002984629391247162,0.42194636445144595,0.4249309938426931
812,1,0.0029764409690009597,0.6860298125606777,0.6830533715916768
800,0,0.0029721739952833504,0.24870281312234707,0.2516749871176304
1049,1,0.0029445138739184196,0.4893878944515211,0.4923324083254395
1546,1,0.0029296527959028484,0.7927951466798179,0.789865493883915
1566,0,0.0029268775799825564,0.2311265706794763,0.23405344825945887
69,0,0.002909286568574282,0.2054971974288939,0.2084064839974682
59,0,0.0029036764320773123,0.1672131525961966,0.1701168290282739
1688,1,0.0028854113891924604,0.31817955072992715,0.3210649621191196
578,1,0.00287827302776944,0.5866372066438925,0.5837589336161231
1674,1,0.002869842064245509,0.3113016329928927,0.3141714750571382
668,0,0.0028609482468852088,0.5125281481862597,0.5153890964331449
820,1,0.0028567590492906136,0.20544579565756554,0.20830255470685616
986,0,0.0028540433014072053,0.44470098357644217,0.44755502687784937
1424,0,0.002851034175114342,0.527014892386161,0.5298659265612753
619,0,0.00284876675656065,0.70852069777678,0.7056719310202193
475,1,0.0028411183790102434,0.6505143768968976,0.6476732585178874
651,1,0.0028352354856499007,0.8053930164255376,0.8025577809398877
1847,1,0.0028317414326225476,0.7837556790614243,0.7809239376288017
1542,1,0.0028073283016981643,0.38123696330067053,0.3840442916023687
309,1,0.0028051979685680406,0.632724581385087,0.629919383416519
1761,1,0.0027936414003131294,0.6868816864598334,0.6840880450595203
725,0,0.0027909607603334163,0.33221759210423685,0.32942663134390343
770,0,0.0027815203136260513,0.28698089739345184,0.2897624177070779
136,1,0.002776341964081719,0.7055810392129798,0.702804697248898
507,0,0.0027758528254409054,0.545041797740183,0.5422659449147421
696,1,0.002762687893699489,0.4711045606547047,0.4738672485484042
751,0,0.002761790803279096,0.8126620687684035,0.8099002779651244
1391,1,0.0027334915170905694,0.43521130994172735,0.4379448014588179
95,1,0.002726622297124226,0.38346124663267944,0.38618786892980367
861,1,0.0027257661595879723,0.541821189163304,0.539095423003716
737,0,0.0027214847145433096,0.4008908856719363,0.4036123703864796
161,1,0.002717915963787343,0.6821237797502063,0.679405863786419
436,1,0.0027175301697168752,0.49927190585476255,0.5019894360244794
466,0,0.0027146629923864296,0.7086917392572564,0.7059770762648699
714,0,0.0027136946586708843,0.7121401367992511,0.7094264421405803
1379,0,0.0027082132901387057,0.7762781837049404,0.7735699704148017
1629,0,0.0027040462683540767,0.3083286897797637,0.31103273604811776
1802,1,0.0026941098655520745,0.8237771433868808,0.8210830335213287
1347,0,0.002684775977454812,0.37865887435411855,0.38134365033157336
550,0,0.0026791047399133405,0.35550141852518746,0.3581805232651008
1473,1,0.0026672306239503563,0.3545142053844795,0.35718143600842983
353,1,0.0026567921657986715,0.48660190021058497,0.48925869237638364
304,1,0.0026538099424032735,0.6817460435474859,0.6790922336050826
560,1,0.0026538099424032735,0.6817460435474859,0.6790922336050826
1404,1,0.002643183947451111,0.5622790789339309,0.564922262881382
1092,0,0.0026402760082436805,0.7080195768421444,0.7053793008339008
816,1,0.002625100106441125,0.36449003345128267,0.36186493334484154
694,1,0.0026212450863077885,0.6772927366544353,0.6746714915681276
728,0,0.0026155814184978254,0.8129993388574794,0.8103837574389816
1164,1,0.0026137406015014353,0.6281531620182016,0.6255394214167002
1154,0,0.002593680037805468,0.3956317303619281,0.39303805032412265
288,1,0.002590481688051538,0.820760251169818,0.8181697694817665
797,0,0.0025890918631926163,0.3789611762825229,0.3815502681457155
863,1,0.0025816647154631167,0.2335347457942572,0.23611641050972032
348,0,0.0025705147399243677,0.34979996400993135,0.3523704787498557
497,1,0.0025670906023745887,0.6598713933397722,0.6573043027373976
387,1,0.0025508889000542823,0.6811442181375557,0.6785933292375014
1091,0,0.0025442841067104816,0.48795821820720553,0.490502502313916
1201,1,0.0025403107947501447,0.70090947689602,0.6983691661012699
241,0,0.0025299483354844776,0.5031526259860507,0.5006226776505662
128,1,0.002528791940497266,0.7503848418005568,0.7478560498600595
1586,1,0.002527886345409236,0.6739582907858669,0.6714304044404577
1676,1,0.0025270164582575916,0.6857620504514342,0.6832350339931766
1764,0,0.002521709810384576,0.3072445762515123,0.3047228664411277
1580,1,0.0025139784170763457,0.233129128123797,0.23564310654087334
1731,0,0.0025113925805121395,0.5353197343101284,0.5378311268906405
1318,1,0.0025060369529425475,0.2704914252783086,0.26798538832536606
345,0,0.0025004718163934014,0.3384672214712628,0.3409676932876562
632,1,0.0024877837824174853,0.2493885813451791,0.2518763651275966
