test_index,true_label,disagreement,cluster_0,cluster_1
70,0,0.7936796979641262,0.9999968403129006,0.20631714234877438
168,0,0.6047795835170877,0.822314720042713,0.21753513652562523
166,1,0.597771053415133,0.11752441168711303,0.7152954651022461
0,0,0.4570599833574913,0.12133709579914174,0.5783970791566331
139,0,0.37074315319906137,0.04902906489888578,0.4197722180979472
76,1,0.309301683446094,0.5375096927469332,0.8468113761930272
13,1,0.2790218425249204,0.28839799134492355,0.567419833869844
120,1,0.23046089939326675,0.8787782472490011,0.6483173478557344
131,1,0.2266201144540479,0.1621228951849153,0.3887430096389632
167,0,0.21221379347470284,0.003110687206223224,0.21532448068092608
94,0,0.2111599137464633,0.057314915179565204,0.26847482892602853
116,0,0.2044962960856637,0.0011176132945266068,0.2056139093801903
140,1,0.20262014707380094,0.9585939151228112,0.7559737680490103
105,0,0.20228796125844278,0.47017054517593754,0.6724585064343803
79,0,0.2012132120903493,0.3137173954915547,0.514930607581904
97,1,0.19953261481864226,0.9884024599656398,0.7888698451469975
26,0,0.19907831257741018,0.00117328471399677,0.20025159729140696
17,0,0.16872505545459432,0.0012460245100377966,0.16997107996463212
58,1,0.16464489681220795,0.8693089382345331,0.7046640414223252
159,0,0.14452310765800458,0.0024142470743352593,0.14693735473233985
98,1,0.14048248772107663,0.803138243298982,0.9436207310200586
32,1,0.13936310765368898,0.7312418412759873,0.8706049489296763
53,1,0.12635857020185348,0.9976830434212234,0.8713244732193699
109,1,0.12562435643883185,0.9936484409125484,0.8680240844737166
73,0,0.12036829583427056,0.9999720998366042,0.8796038040023336
154,1,0.1186806961765029,0.9757684818996326,0.8570877857231297
36,0,0.11553987508147276,0.00025432767241409537,0.11579420275388685
153,1,0.10601058591739876,0.9868466787846067,0.880836092867208
41,0,0.10094888030130685,0.0016428341864470704,0.10259171448775392
114,1,0.09740657322575741,0.988071395045491,0.8906648218197336
87,0,0.08751207172388491,4.048568856743907e-05,0.08755255741245235
136,1,0.08556639206083638,0.7955075474777946,0.881073939538631
128,1,0.06628539069309114,0.9955533732519242,0.929267982558833
110,1,0.06492994324184587,0.952190123114543,0.8872601798726971
59,1,0.06248032598393005,0.9945407143756244,0.9320603883916944
91,1,0.06128725338934382,0.9999688395724652,0.9386815861831214
11,1,0.05782138485390964,0.9905618791854812,0.9327404943315716
135,1,0.05055503788007176,0.9963342924397783,0.9457792545597066
24,0,0.05021800925739183,3.916170070214852e-06,0.050221925427462046
155,0,0.05017424398233955,0.00022673369308272832,0.05040097767542228
148,0,0.046914517907222786,0.2611120255071334,0.3080265434143562
152,1,0.043240598883142356,0.998565491167443,0.9553248922843006
169,1,0.042557517736828476,0.9996307206104796,0.9570732028736512
1,0,0.04223663598811185,2.857510508123888e-05,0.04226521109319309
117,1,0.03973767171291165,0.9998998225337244,0.9601621508208128
161,1,0.03682674976008826,0.9995394791315493,0.962712729371461
86,1,0.035355064962597105,0.9998310648315407,0.9644759998689436
19,1,0.0347546874274286,0.5299032541717916,0.49514856674436303
82,1,0.03441981798421234,0.9995812365143144,0.9651614185301021
56,1,0.03430857274233434,0.9880786478540501,0.9537700751117157
111,1,0.03359220721280032,0.9926696675802756,0.9590774603674753
113,1,0.030912251418137582,0.9924123107408491,0.9615000593227115
108,0,0.02929317099535342,3.574669343769059e-05,0.02932891768879111
102,0,0.029005798169972265,9.808584820728069e-08,0.029005896255820472
40,1,0.028086393851439184,0.9992547815872058,0.9711683877357666
35,0,0.02558400763980658,9.124332730765378e-05,0.025675250967114236
5,0,0.025376944845527008,0.0004138180220858238,0.02579076286761283
27,0,0.025006239956871554,0.12755552108335735,0.1025492811264858
42,0,0.02474814637147595,2.0243021211783167e-05,0.02476838939268773
25,1,0.02400674934251057,0.9999020825761508,0.9758953332336402
81,1,0.023828186551016817,0.9782805716238085,0.9544523850727917
77,1,0.023601826009277627,0.9950468719244748,0.9714450459151972
88,0,0.023355228273764,5.346426066712674e-05,0.023408692534431126
162,0,0.022740509063264962,1.1604578058780325e-06,0.02274166952107084
3,1,0.022549458396886046,0.8867377128098434,0.8641882544129573
15,1,0.02043689644329083,0.9990615286075548,0.978624632164264
96,1,0.020315822299574293,0.999903881686465,0.9795880593868908
48,1,0.020156287515547988,0.9997237051235648,0.9795674176080168
20,0,0.019188669894594456,5.985579477064984e-06,0.01919465547407152
121,0,0.018528585239755466,3.78321545121826e-06,0.018532368455206685
67,1,0.018097729610733082,0.999593933656153,0.9814962040454199
146,1,0.01806006662100823,0.9527408897574573,0.9346808231364491
164,1,0.016971023789908335,0.9987767965333036,0.9818057727433953
149,0,0.016189286869353777,0.00014771826868928604,0.016337005138043065
99,1,0.016186986138780224,0.969497108536264,0.9856840946750443
65,1,0.015881631392994366,0.9915656450328887,0.9756840136398943
64,1,0.015512999243422532,0.9997049196605501,0.9841919204171276
7,0,0.015502873188685389,3.923363904249731e-05,0.015542106827727886
84,0,0.015458376395446375,1.6745112164600266e-05,0.015475121507610975
46,0,0.01413167689915789,1.2058662479206643e-05,0.014143735561637097
100,1,0.013410195844853479,0.9999659663167937,0.9865557704719402
69,1,0.013335712071282257,0.9999201945066775,0.9865844824353952
78,1,0.013332615014246652,0.9997399630273772,0.9864073480131306
28,1,0.012834896168558485,0.9998682375580139,0.9870333413894554
93,1,0.01262593626788322,0.9999739115027838,0.9873479752349006
104,1,0.011313989932185353,0.9998829079925861,0.9885689180604007
133,1,0.009924682588246303,0.9998231907772984,0.9898985081890521
49,1,0.009407780370175312,0.9987637094552084,0.9893559290850331
89,1,0.00923704845305795,0.9998726557674222,0.9906356073143643
126,1,0.008832842649059813,0.9994409091894665,0.9906080665404067
12,1,0.008394755449894986,0.9982544464380937,0.9898596909881987
72,1,0.008389391554172287,0.9998897276782152,0.9915003361240429
130,1,0.007462890732894634,0.9999521944597538,0.9924893037268592
30,1,0.006951279940970112,0.9999915059999808,0.9930402260590107
103,1,0.006844504406038121,0.9999683070443971,0.993123802638359
144,1,0.006276670820382968,0.9999758053228702,0.9936991345024873
170,1,0.006208978582221691,0.9999818002869983,0.9937728217047767
62,1,0.005685429504267425,0.9997790283737116,0.9940935988694442
21,1,0.00559964929908241,0.9999459879291017,0.9943463386300193
143,0,0.0052400090791671124,1.2633673470597909e-05,0.00525264275263771
50,1,0.00504091392536643,0.9999210542808994,0.994880140355533
10,1,0.004919215450471914,0.9999783022856158,0.9950590868351439
132,0,0.004651907284992497,9.78351298407527e-07,0.004652885636290904
165,1,0.004569603015639023,0.9999973050270361,0.9954277020113971
150,1,0.004317010214715977,0.9999665659470399,0.9956495557323239
54,1,0.0043032377608775985,0.9999804801875907,0.9956772424267131
157,0,0.0033392880113357355,4.6405136645592215e-08,0.003339334416472381
129,1,0.0029951704162446413,0.9998484843067557,0.996853313890511
163,1,0.0029097857595310472,0.9998299331368441,0.996920147377313
141,1,0.0028949065997357915,0.9999943050630955,0.9970993984633597
9,1,0.002664212655208442,0.9999785746256334,0.997314361970425
