test_index,true_label,disagreement,cluster_0,cluster_1
119,0,0.04843137160102781,0.17612853109321908,0.2245599026942469
18,0,0.04711074245994859,0.2495132113548202,0.2966239538147688
45,0,0.04333315964309342,0.18886522539778106,0.23219838504087448
43,0,0.042689153610945885,0.3342952563036422,0.3769844099145881
76,0,0.041662088138125,0.26856247553314655,0.31022456367127155
112,0,0.0391476621636167,0.1932636452781731,0.2324113074417898
130,0,0.03792568408502403,0.15800114825589331,0.19592683234091735
46,0,0.03545237947164795,0.21248884267229315,0.2479412221439411
29,0,0.03531444332119893,0.46772710213355506,0.503041545454754
101,1,0.03519330180444513,0.7918690884688472,0.756675786664402
49,0,0.034780735508847915,0.47549548211086395,0.5102762176197119
143,0,0.033795831959157224,0.09705967960985926,0.13085551156901648
1,0,0.03344452257502195,0.331300655440291,0.364745178015313
151,0,0.0318039004115028,0.12434345424918561,0.1561473546606884
128,0,0.03145168889657707,0.2914784173748613,0.32293010627143837
60,1,0.031300120830873635,0.9105730483789864,0.8792729275481128
170,0,0.031136783919172517,0.5606609506168199,0.5917977345359924
126,0,0.030749824048964466,0.07226915493978163,0.1030189789887461
22,0,0.03067869565707576,0.12367005737235681,0.15434875302943257
36,0,0.03037196819389401,0.214664611961393,0.245036580155287
136,0,0.030338029047809467,0.5122252029640041,0.5425632320118136
156,0,0.029967765138438338,0.08072901075504353,0.11069677589348187
16,0,0.029434730171382095,0.18969258474237466,0.21912731491375675
47,1,0.029089292902597985,0.8103803220889529,0.781291029186355
164,0,0.028959769018735648,0.17073501965546092,0.19969478867419657
25,0,0.028822167454407466,0.3788514800815407,0.40767364753594815
83,0,0.028649829589602487,0.056420523255768316,0.0850703528453708
165,0,0.02822253040566955,0.23863663062397547,0.266859161029645
14,1,0.027753499324131514,0.9252416779662617,0.8974881786421302
133,0,0.027222115525438947,0.05867589818729775,0.0858980137127367
109,0,0.026240654067550828,0.48025969560051074,0.5065003496680616
50,1,0.025251288189671595,0.839994377234213,0.8147430890445414
95,0,0.02500332529111221,0.4086769652178883,0.43368029050900053
56,0,0.022379394811912104,0.06100067110401658,0.08338006591592868
144,1,0.02075224198942094,0.8437687183313654,0.8230164763419444
35,0,0.020609309266988368,0.09642040517954219,0.11702971444653056
139,1,0.02044553580042663,0.9168865011233754,0.8964409653229488
48,0,0.019976145974954562,0.5274413027215471,0.5474174486965017
44,1,0.01960753880863253,0.8616145601023588,0.8420070212937263
134,1,0.019403174087434083,0.905268182611206,0.8858650085237719
131,1,0.019341690697137093,0.8605987860403927,0.8412570953432557
9,1,0.01890580140082987,0.8600550566699566,0.8411492552691268
141,1,0.0188809505356341,0.8763405908049743,0.8574596402693402
123,1,0.018569188206400522,0.8960557555491494,0.8774865673427489
80,1,0.018474340871588835,0.76660843225869,0.7481340913871012
77,0,0.01840070036003581,0.028125471627885753,0.04652617198792156
149,0,0.018037411645200806,0.032056944068111805,0.05009435571331261
167,0,0.01784496203509397,0.03622580028124036,0.05407076231633433
58,1,0.0176048590812794,0.9229724891917325,0.9053676301104531
66,1,0.01723427830613844,0.8987429969851651,0.8815087186790267
94,1,0.016867621857455606,0.8267981587790666,0.809930536921611
88,1,0.01625422263944476,0.8637718159430773,0.8475175933036325
104,1,0.01608796423887382,0.8944441460499966,0.8783561818111227
93,0,0.016055784437521668,0.03756378552385136,0.05361956996137303
142,1,0.015896552191303148,0.9457716821284597,0.9298751299371566
90,1,0.01583330303083552,0.9355310877130696,0.9196977846822341
135,1,0.01551892188022752,0.9574324092779516,0.9419134873977241
64,1,0.015286892682086717,0.8622886515749779,0.8470017588928912
105,1,0.01516320492980694,0.9177352028938531,0.9025719979640462
57,1,0.015063793404428982,0.935077040065336,0.920013246660907
8,0,0.015028053125818765,0.025405674402449584,0.04043372752826835
65,0,0.014947994397066865,0.022139738943067408,0.03708773334013427
99,1,0.014732762858608361,0.9097599290171713,0.8950271661585629
91,1,0.014695424301508053,0.9351983263594695,0.9205029020579615
79,0,0.014620457688127794,0.026293011099646157,0.04091346878777395
42,1,0.014571708657053595,0.8352747574085069,0.8207030487514533
127,0,0.014553025739042269,0.5444855220925071,0.5590385478315494
54,1,0.014544863534658559,0.7445456694024645,0.7300008058678059
97,1,0.01453931902500527,0.918705609629091,0.9041662906040857
110,1,0.014402542059721357,0.752526302240831,0.7381237601811096
74,1,0.014374552104002958,0.9218522752912733,0.9074777231872704
153,1,0.014315715468807166,0.9636049593035492,0.949289243834742
75,1,0.014276534421125309,0.9078600381000992,0.8935835036789739
89,1,0.014220107056389097,0.9305160841779188,0.9162959771215297
100,1,0.014114713342439411,0.9463911070845,0.9322763937420606
84,0,0.013938598958459066,0.025776541847912636,0.0397151408063717
92,1,0.013722956437660083,0.9005429429188322,0.8868199864811721
148,1,0.013607070051774639,0.6969094290016589,0.6833023589498842
168,1,0.013536552447660943,0.9420322744013399,0.9284957219536789
38,1,0.013311786680444637,0.9535434339794058,0.9402316472989611
12,1,0.013287829663708783,0.9522454666094784,0.9389576369457696
2,1,0.013119559916709767,0.8939613300578433,0.8808417701411335
155,1,0.012956347126377277,0.9491496457474823,0.936193298621105
87,1,0.012834685794223866,0.9088084189789344,0.8959737331847105
72,1,0.012524293745876824,0.9128076372724108,0.9002833435265339
120,1,0.01249602876389344,0.9522735900970609,0.9397775613331675
21,1,0.012436232631737876,0.9246835389303554,0.9122473062986175
73,1,0.01228906911136518,0.9483485405802441,0.9360594714688789
108,0,0.012187769175707297,0.942501486903425,0.9303137177277176
0,1,0.012170990517017088,0.9496615784101481,0.937490587893131
125,1,0.012160762017337623,0.9701731867486483,0.9580124247313107
7,1,0.012117384574908185,0.856465727097781,0.8443483425228728
85,0,0.011957871871254269,0.017340880615963245,0.029298752487217514
78,1,0.011857235059526405,0.7959127624778349,0.7840555274183085
146,1,0.011742047550090007,0.9387706042435906,0.9270285566935006
137,1,0.011707122964164318,0.9537479465743519,0.9420408236101876
111,1,0.011668925792951645,0.8187540165199316,0.80708509072698
96,1,0.011563137268789325,0.9581482213286203,0.946585084059831
24,1,0.011531760799030844,0.9540651004372349,0.9425333396382041
152,0,0.011458121689981782,0.1140843674884201,0.12554248917840188
23,0,0.011310138946102699,0.014036406043189798,0.025346544989292497
41,0,0.01116900623440505,0.016678602722044508,0.027847608956449558
154,1,0.011040179840158926,0.9735692483606398,0.9625290685204809
163,1,0.010952196351661447,0.9694578939520285,0.9585056976003671
27,1,0.010922296302096735,0.9634895801272471,0.9525672838251503
107,1,0.010855751298376126,0.9575812220887152,0.9467254707903391
59,1,0.010745933274268982,0.8344276959312381,0.8236817626569691
15,0,0.010525214102349745,0.6277740375777509,0.6382992516801006
52,1,0.010090229471947043,0.9443112571746495,0.9342210277027024
132,1,0.009908360258285565,0.9642653127219797,0.9543569524636941
124,1,0.00970132398613921,0.9695252683531193,0.95982394436698
129,1,0.009596936103470566,0.8870023196129554,0.8774053835094848
5,0,0.009542168873127385,0.012440165535306387,0.021982334408433772
62,1,0.009523685200983234,0.9653491266706491,0.9558254414696659
28,1,0.009406897699327232,0.8922727204129799,0.8828658227136527
34,0,0.00927610709959148,0.5775799313602289,0.5868560384598204
63,0,0.009250074300422673,0.01725940006505742,0.026509474365480092
55,1,0.00924393915720001,0.6659761631576584,0.6567322240004584
3,1,0.00904110749639564,0.9734185178062658,0.9643774103098701
138,1,0.009021148462351358,0.9694687803322926,0.9604476318699412
116,1,0.008857128573188988,0.9800907497592082,0.9712336211860192
103,1,0.00885423864791357,0.9410344888834173,0.9321802502355038
19,1,0.00867589935168922,0.9772025343989783,0.9685266350472891
68,1,0.008529642588101294,0.971589240591071,0.9630595980029697
106,1,0.008464826563819416,0.7132937065104848,0.7048288799466654
115,0,0.008394822913958183,0.01093051722425446,0.019325340138212643
6,1,0.00819900206448776,0.7733307594936071,0.7651317574291193
160,1,0.008182508971789848,0.9756904565909353,0.9675079476191455
98,0,0.007982204019446801,0.01886960346828892,0.02685180748773572
147,0,0.007938624336627877,0.01010448321751015,0.018043107554138026
51,1,0.007866765994306246,0.732058393990584,0.7241916279962778
161,1,0.007827269960134386,0.9789556656971697,0.9711283957370354
114,1,0.007538275014373541,0.8891934154758517,0.8816551404614782
102,1,0.007478074538856738,0.9808869847921958,0.9734089102533391
70,1,0.006908372855727651,0.9838077817566989,0.9768994089009713
82,1,0.0064218578597864395,0.6522601313646084,0.6458382735048219
33,1,0.006155040034627968,0.9851145565545455,0.9789595165199175
31,1,0.006115561790721258,0.9865116937217394,0.9803961319310182
162,1,0.0060821779996012015,0.9852107794245267,0.9791286014249255
166,1,0.00592354905960768,0.654880780604534,0.6608043296641417
140,1,0.005843028131867767,0.7773493038662094,0.7715062757343416
121,1,0.005786206668349725,0.9873897026178137,0.9816034959494639
10,1,0.0057134183524139015,0.983331728472857,0.9776183101204431
117,0,0.0054815925959242895,0.005593352069118717,0.011074944665043007
20,0,0.005399516863098887,0.007398317051363223,0.01279783391446211
150,0,0.005289488129307129,0.005366454734731229,0.010655942864038358
32,1,0.005239022502643631,0.7483792756462798,0.7431402531436362
145,1,0.005235119846455305,0.6961298372897645,0.6908947174433092
86,1,0.005156241706915754,0.9894124098059678,0.984256168099052
61,1,0.005105882819417262,0.9898975922917695,0.9847917094723523
157,1,0.004921707510852302,0.9894042667905923,0.98448255927974
113,1,0.004761542915257655,0.7579708845200186,0.7532093416047609
69,1,0.004659514931716124,0.7018231107480748,0.6971635958163587
30,1,0.0046203671895704845,0.9919882775560441,0.9873679103664736
39,1,0.004413430757121861,0.7768736846194164,0.7724602538622946
17,1,0.004337503356869554,0.9957061152673173,0.9913686119104478
159,0,0.004128364397653428,0.00348680404213503,0.007615168439788458
37,1,0.0037806616597581,0.9930096582298162,0.9892289965700581
158,0,0.0032003297894805677,0.003249091848586686,0.006449421638067254
53,0,0.0030939680734859377,0.0028649330919465416,0.005958901165432479
26,1,0.0027659457036833812,0.5596321162343673,0.5568661705306839
71,1,0.002737196359098748,0.9951914101225122,0.9924542137634135
81,1,0.002472873266092357,0.7181678217530612,0.7206406950191535
169,1,0.0022871776496703466,0.9970841544651864,0.994796976815516
67,0,0.0015539597876050798,0.0016056515391437297,0.0031596113267488095
11,0,0.0015054753117216824,0.48886100511103336,0.49036648042275505
118,1,0.0010393288256725919,0.5586516410578408,0.5576123122321682
4,0,0.0004915509286398838,0.00031807301869011834,0.0008096239473300022
122,0,0.0001846305069053711,0.00010449547374216905,0.00028912598064754016
13,0,7.115211626669606e-05,3.129061793811924e-05,0.0001024427342048153
40,0,1.0915590297506613e-06,2.0586073402715133e-07,1.2974197637778126e-06
