test_index,true_label,disagreement,cluster_0,cluster_1
69,0,0.24631503924701215,0.5941336103011756,0.8404486495481878
28,1,0.21482922918246133,0.30608616874201366,0.09125693955955234
25,1,0.15960885803573566,0.20126432340768222,0.041655465371946546
59,1,0.1583206190917687,0.4719500646245382,0.6302706837163069
170,0,0.09405194837300035,0.401879231582747,0.30782728320974667
149,1,0.07288232940929051,0.8457068821683105,0.918589211577601
8,1,0.05538045802805591,0.7313611461326468,0.6759806881045909
11,0,0.05475182788966496,0.056526642077045115,0.001774814187380155
105,1,0.04278983474047926,0.9044096390416545,0.9471994737821338
146,0,0.04139600726480286,0.7997441120055484,0.7583481047407455
80,1,0.040775693321513984,0.9551001002185238,0.9958757935400377
40,1,0.038072854225164376,0.9439982398999839,0.9820710941251483
166,1,0.02357598229844715,0.9564812821232788,0.9800572644217259
163,1,0.02315429594529883,0.9671862267260336,0.9903405226713324
147,1,0.020775949288719398,0.9539265335775148,0.9747024828662342
121,1,0.020353485121550552,0.9620925486683748,0.9824460337899253
29,1,0.019318085500656057,0.9062566275345205,0.8869385420338645
72,1,0.018210571492904393,0.8721619467221048,0.8903725182150092
68,1,0.016104116238307875,0.9720715013783734,0.9881756176166813
60,0,0.016062379068210952,0.45825690497193045,0.4743192840401414
118,1,0.014212708234666027,0.8435978214363808,0.8293851132017148
53,0,0.013743969225966601,0.030770487177329872,0.04451445640329647
127,1,0.013642876844057739,0.9720306903025139,0.9856735671465716
115,1,0.012992985205535934,0.9824419971452512,0.9954349823507871
10,1,0.011495822733143646,0.9831298309427506,0.9946256536758943
70,0,0.01035518435681108,0.013288296241077956,0.0029331118842668745
132,1,0.01024527374248152,0.9651729058579815,0.9549276321155
65,1,0.00926702527872747,0.9896684726981386,0.9989354979768661
48,0,0.008678720238363715,0.009893898403314515,0.0012151781649508012
103,1,0.008061868280605178,0.9907089142759327,0.9987707825565378
43,1,0.007990506804626318,0.9869081948683064,0.9948987016729327
0,1,0.007924661499838836,0.9904794051163722,0.9984040666162111
13,1,0.0074308122884773065,0.9418378586161299,0.9344070463276526
153,1,0.0074040671962282145,0.9884576670886415,0.9958617342848697
88,0,0.006957072844113132,0.007798274267143252,0.00084120142303012
87,1,0.006899734762269238,0.9890028532305425,0.9959025879928117
44,0,0.006773771714552956,0.38951875456080554,0.3962925262753585
3,1,0.006382051996664417,0.9921551431021877,0.9985371950988521
22,1,0.006320096965097499,0.9907726070288759,0.9970927039939734
2,0,0.0061513889689022464,0.00696638032124472,0.0008149913523424741
126,1,0.006129669968625295,0.9912587110791012,0.9973883810477265
155,1,0.005688423562758782,0.9902940785921253,0.995982502154884
38,0,0.005641684447897581,0.005969823208643646,0.00032813876074606473
6,0,0.005424866944360084,0.00563730007278037,0.00021243312842028633
17,1,0.0052996382044383505,0.9932168569600212,0.9985164951644595
66,1,0.005066934323158634,0.9927708918187265,0.9978378261418851
50,1,0.0044042146335177,0.9836007008728773,0.988004915506395
159,1,0.004337424157751846,0.9832729836471074,0.9876104078048592
104,1,0.00418388479991505,0.9949891480824273,0.9991730328823424
39,0,0.0039838793360600375,0.004211833289022269,0.0002279539529622312
63,1,0.003801980884079015,0.9948846680933183,0.9986866489773973
102,1,0.0032859844693028384,0.9952631638208516,0.9985491482901544
9,1,0.0032069752603010038,0.9960844048231662,0.9992913800834672
157,1,0.002613215316060291,0.9966153531511033,0.9992285684671636
89,1,0.0025310221377836672,0.9964219564335823,0.998952978571366
79,1,0.0025104101146168345,0.9963409296893619,0.9988513398039788
97,1,0.002206466729672063,0.997504131142858,0.99971059787253
119,1,0.0021411809475315735,0.9953774307847846,0.9975186117323162
167,1,0.002109279204156933,0.99763828251483,0.9997475617189869
57,0,0.001941937977843164,0.002362709172492483,0.0004207711946493192
125,1,0.001920686968399976,0.9977155205480233,0.9996362075164232
55,1,0.0017318698826208623,0.9976855636014834,0.9994174334841043
109,1,0.0012914910034304006,0.9984771619095544,0.9997686529129848
93,1,0.0012729933076103261,0.9985921941186179,0.9998651874262282
154,0,0.001132149833608664,0.0011816330609582088,4.948322734954487e-05
26,1,0.0010604228776235347,0.9988233463430305,0.999883769220654
128,0,0.0010408789173086618,0.001047671168922585,6.792251613923021e-06
86,0,0.0010319839930819817,0.001048730137419639,1.67461443376572e-05
133,1,0.0009943616803500532,0.9988847473369208,0.9998791090172708
58,1,0.0009513862556859154,0.9989339759092751,0.999885362164961
12,1,0.0008963501833192389,0.9987886157572843,0.9996849659406035
74,0,0.0008472117918479798,0.000892076051003408,4.486425915542817e-05
67,1,0.0008136097908958417,0.9990762391550637,0.9998898489459596
23,1,0.0007987718395197074,0.9987001435162788,0.9994989153557985
131,1,0.000762379589713702,0.9991039723914426,0.9998663519811563
111,0,0.0007488849699485832,0.0007682117564017655,1.9326786453182357e-05
41,1,0.0007431384469659408,0.9991437949133569,0.9998869333603229
160,0,0.0006258578585235405,0.0007453218316343591,0.00011946397311081853
123,1,0.0006032066667326363,0.9993600970187704,0.999963303685503
145,1,0.0006031235453183292,0.9992235500403989,0.9998266735857172
5,1,0.0005469327846007177,0.9993737986238155,0.9999207314084162
110,1,0.0005313939876252505,0.9993138929593326,0.9998452869469578
27,0,0.0005301089529531403,0.0005374600024022066,7.35104944906635e-06
100,1,0.0005253525031585493,0.9994487803847185,0.9999741328878771
32,1,0.0005101031123128097,0.9992430652935638,0.9997531684058766
116,1,0.0004912095955229567,0.9994200058964393,0.9999112154919623
158,1,0.0004865375965968921,0.9993551546082698,0.9998416922048667
138,1,0.00042452954434324397,0.9994991329181399,0.9999236624624831
162,0,0.00042107484446239055,0.000427010190215956,5.935345753565482e-06
152,1,0.00031829406906613844,0.9996508843428524,0.9999691784119186
83,0,0.0003060990048714697,0.00031080715594324624,4.70815107177652e-06
20,1,0.0002843176445517237,0.9997037569722764,0.9999880746168281
96,1,0.0002820172575662694,0.9996599139486682,0.9999419312062344
75,1,0.0002781070698575361,0.9996857546165874,0.9999638616864449
49,1,0.0002489323703569468,0.9997182390038685,0.9999671713742254
108,1,0.00023841357017229114,0.999717676219264,0.9999560897894363
21,0,0.0002366740230148013,0.00023871790862816945,2.0438856133681458e-06
129,0,0.00022930353340137112,0.0002336418496288295,4.338316227458382e-06
92,1,0.00021001541718168593,0.9997735868108814,0.999983602228063
169,1,0.0002094818206760385,0.9997547991183752,0.9999642809390512
142,1,0.00019769491801591155,0.9997875365579367,0.9999852314759526
33,1,0.00019620006701426274,0.9997857995885722,0.9999819996555864
73,1,0.00017631382463167977,0.9998093013555681,0.9999856151801998
141,0,0.00016419959749297113,0.00016593479458246565,1.735197089494525e-06
144,1,0.00015737435041707215,0.9998236689905601,0.9999810433409771
99,1,0.00013408480344812013,0.9998573929898944,0.9999914777933425
84,1,0.00012722093711148297,0.9998554781442561,0.9999826990813676
64,1,0.00012423783908344088,0.9998461935526464,0.9999704313917298
94,1,0.00011438507837258083,0.9998706580187318,0.9999850430971043
139,0,0.00011276425372711676,0.00011487005671239879,2.105802985282035e-06
82,1,0.000103085006945558,0.9998909974553036,0.9999940824622492
4,1,6.586474832581679e-05,0.9999276490497547,0.9999935137980805
42,1,6.395014840354651e-05,0.9999267406061437,0.9999906907545473
61,1,5.3843300048206366e-05,0.9999424623094795,0.9999963056095277
