test_index,true_label,disagreement,cluster_0,cluster_1
45,0,0.06798071783699017,0.29897800037321237,0.36695871821020254
39,0,0.054569703417977955,0.37549166234499104,0.430061365762969
68,0,0.0531522693111704,0.32403701222167414,0.37718928153284453
161,1,0.05269891914198832,0.8453019090219902,0.7926029898800019
3,0,0.044259285781555135,0.12589456824047174,0.17015385402202687
84,0,0.0435759701505862,0.08330762300826097,0.12688359315884717
133,1,0.042159661594246334,0.7216313746635651,0.6794717130693188
54,0,0.04106684257655216,0.07189458696655648,0.11296142954310864
44,0,0.0404700863602577,0.09309739763912603,0.13356748399938373
17,0,0.040092931484140226,0.048857894522818204,0.08895082600695843
48,0,0.038390241298143946,0.06491991874057641,0.10331016003872036
106,0,0.03830190361397724,0.0911387021611778,0.12944060577515504
115,0,0.03712931238302658,0.1447552406356226,0.18188455301864917
37,0,0.03434971228248836,0.08443990425473949,0.11878961653722785
55,1,0.03378250427898066,0.9363903886019123,0.9026078843229316
99,1,0.03363773251956714,0.8709775969726136,0.8373398644530464
151,1,0.03327949822339216,0.9569866089072996,0.9237071106839074
137,0,0.03290661007981699,0.8604892576848838,0.8275826476050668
101,1,0.031333907792309934,0.9469362047032119,0.915602296910902
170,1,0.031229005938982812,0.9228616618642312,0.8916326559252484
57,0,0.02805366973983906,0.04356139509169204,0.0716150648315311
64,1,0.025034622462110634,0.8699058311527902,0.8448712086906796
164,1,0.024410659714780514,0.9374060675156017,0.9129954078008212
127,1,0.02416794766608321,0.8590353272385172,0.834867379572434
136,1,0.023308505530713175,0.9532278950600459,0.9299193895293327
155,0,0.022424565743401754,0.02830069696750435,0.050725262710906105
168,1,0.022235395200277286,0.8955034349673487,0.8732680397670715
158,1,0.02129664316227653,0.9586443447197058,0.9373477015574293
53,1,0.021296178639354846,0.949919262065696,0.9286230834263411
24,1,0.02106688604998963,0.9266134840444997,0.9055465979945101
60,1,0.019480145921645042,0.9461391733544811,0.926659027432836
32,1,0.018904376906264342,0.9255361647502524,0.906631787843988
89,1,0.018899405930716706,0.9518191074084674,0.9329197014777507
167,0,0.018804003707370565,0.9050972675588813,0.8862932638515107
95,1,0.01797127155475642,0.8647822415385303,0.8468109699837739
29,1,0.017630679790725412,0.9549558970304717,0.9373252172397463
14,1,0.017590973792085518,0.961194944881696,0.9436039710896105
163,1,0.017414600129111335,0.9108974093495807,0.8934828092204694
12,1,0.0172818032531743,0.8957434833568788,0.8784616801037045
34,1,0.01696066569416166,0.9656639383820138,0.9487032726878522
148,1,0.016215636859512217,0.9736246943389378,0.9574090574794256
15,0,0.01604270931090912,0.8128091411815275,0.7967664318706184
10,1,0.015965466171879772,0.9556611848424239,0.9396957186705441
96,1,0.01553762650877677,0.9713512897098638,0.9558136632010871
86,0,0.015399987116646495,0.022482240031135643,0.03788222714778214
4,0,0.015271070659060998,0.02885862805019495,0.04412969870925595
162,1,0.015069506393523002,0.9495816782587264,0.9345121718652034
50,1,0.014973070168486813,0.9649926240158764,0.9500195538473896
114,1,0.014171439417600462,0.9794285869520759,0.9652571475344754
47,1,0.014082596044146856,0.972426246932051,0.9583436508879042
26,1,0.013922568516620548,0.9293413915849229,0.9154188230683024
2,1,0.013735799908116797,0.9838516985091877,0.970115898601071
100,1,0.0136467196746769,0.7194698804152561,0.7058231607405792
88,1,0.01336207677596113,0.9839161167223568,0.9705540399463957
75,1,0.01310807026112415,0.9785957693917556,0.9654876991306315
23,1,0.012963772419869457,0.9800363730445422,0.9670726006246727
76,1,0.01293803605564725,0.9842052758262144,0.9712672397705672
128,1,0.01283283822471648,0.9771469768052373,0.9643141385805208
119,1,0.012225564691004775,0.9798662472540745,0.9676406825630697
72,1,0.011762473676676155,0.970096973993973,0.9583345003172968
67,1,0.01102941845804506,0.9842800111832326,0.9732505927251875
81,1,0.010554346035734241,0.9840240603642929,0.9734697143285587
18,0,0.010479579501725964,0.008768043140405265,0.01924762264213123
109,0,0.010381041285557373,0.011276674674470358,0.021657715960027732
38,0,0.009673582061632177,0.007249246466223594,0.01692282852785577
147,0,0.009534720958201121,0.015372144639951001,0.024906865598152122
134,1,0.009395580239115464,0.9855942465344562,0.9761986662953407
159,1,0.0093620859189254,0.9828976744250828,0.9735355885061574
102,0,0.009092086068689387,0.5392265804149925,0.5483186664836819
79,1,0.009027864508222128,0.9882695011506363,0.9792416366424141
71,1,0.008890228287823154,0.9900929452729532,0.9812027169851301
107,0,0.008801090734889237,0.007037410652757929,0.015838501387647166
41,1,0.008621088198143778,0.9898349968968289,0.9812139086986851
125,0,0.008485082262795873,0.9820882048892197,0.9736031226264238
5,1,0.008260986884380928,0.9670184656814413,0.9587574787970604
121,0,0.007787779553548661,0.0047530419736554535,0.012540821527204114
169,1,0.0076926215383882335,0.9923649245318167,0.9846723029934284
9,1,0.007663330293654069,0.9919426551074311,0.984279324813777
82,1,0.007519466695516064,0.9929651036230028,0.9854456369274868
139,0,0.007302287942373053,0.004737965559744635,0.012040253502117688
25,0,0.007165991257836645,0.004873926627025832,0.012039917884862477
77,1,0.006965559460041737,0.9930800907833371,0.9861145313232954
40,1,0.006924318208242797,0.7225510904506441,0.7294754086588869
124,1,0.0068938137980634195,0.9927552359704344,0.9858614221723709
28,1,0.006819245154126352,0.9915989211086045,0.9847796759544781
135,0,0.00662869649081967,0.005207108018453533,0.011835804509273204
116,1,0.006550392495037749,0.993340426206543,0.9867900337115052
