test_index,true_label,disagreement,cluster_0,cluster_1
141,1,0.6774567635652025,0.7152743352388871,0.03781757167368465
118,1,0.626459362776347,0.6380985141671259,0.011639151390778955
160,0,0.6186430231241334,0.6186842610884858,4.1237964352418455e-05
93,0,0.5694702124764102,0.6195254931553443,0.05005528067893412
30,0,0.5539101769790892,0.5561966043057402,0.002286427326651045
19,0,0.4004851249973175,0.4047517079048581,0.004266582907540619
75,1,0.39786327994852655,0.6013053655376245,0.999168645486151
38,0,0.3975029608838859,0.5908365993160714,0.9883395601999573
157,1,0.3772048559970511,0.6074799405247752,0.9846847965218263
46,0,0.3697585466374834,0.6302414524210113,0.9999999990584947
126,0,0.3694052939221721,0.3694053750389909,8.111681878978082e-08
20,0,0.34497134467043195,0.3450899223393216,0.00011857766888966275
128,0,0.32975755031581516,0.3297789977523749,2.1447436559727617e-05
140,1,0.3186915624842256,0.6796671489626595,0.998358711446885
34,0,0.31250792578397996,0.3155066963893605,0.002998770605380582
132,0,0.2981391348591454,0.29818007540175673,4.094054261132089e-05
137,1,0.2863347377153874,0.6854084411747922,0.9717431788901796
113,0,0.28415714272356923,0.2841576118857152,4.6916214596709606e-07
99,0,0.27238645784224136,0.272394148046644,7.690204402676777e-06
80,1,0.26048726115500215,0.5775648422067404,0.3170775810517383
29,1,0.24940991695301984,0.8502341990746581,0.6008242821216383
9,1,0.24772276633589485,0.7171601245552724,0.9648828908911673
136,0,0.233699598535915,0.23370427025838378,4.671722468790685e-06
55,1,0.22877699711598032,0.7495095011988782,0.9782864983148585
170,1,0.22731799573709466,0.610512338460899,0.8378303341979937
81,0,0.22312967636204833,0.22312971385690303,3.749485468137264e-08
43,1,0.21561858816737856,0.783803465842261,0.9994220540096396
109,0,0.21415581108898063,0.21420355815138642,4.7747062405796766e-05
36,1,0.2103846168556014,0.7895190112859551,0.9999036281415565
169,0,0.2075228466558212,0.5982703002516465,0.8057931469074677
10,0,0.20419406901088735,0.20421884064492957,2.477163404221393e-05
5,0,0.20134088508044823,0.20134404131017777,3.1562297295485027e-06
112,0,0.2010479205893006,0.20104794464734585,2.4058045262763746e-08
2,1,0.18732149629618544,0.768370966592737,0.9556924628889224
147,1,0.17470613381665012,0.8251164975623636,0.9998226313790137
96,1,0.17245635118358427,0.8275225660086789,0.9999789171922632
21,0,0.1723228481710556,0.1723556284185006,3.278024744501925e-05
144,1,0.16875976698649753,0.8287375162777643,0.9974972832642618
84,1,0.16838773195890866,0.8123414547692116,0.9807291867281203
121,1,0.16676851095113077,0.8329916688775058,0.9997601798286365
111,1,0.16543886795236695,0.8306089066507983,0.9960477746031653
22,1,0.1606789718098699,0.8001489816415676,0.9608279534514375
39,1,0.15881268285477734,0.840289022639626,0.9991017054944034
13,1,0.15676559041928362,0.8372061212561502,0.9939717116754339
6,0,0.15168670576891566,0.15168685423836684,1.484694511673775e-07
165,0,0.15153713708084182,0.1515371861446213,4.906377949701633e-08
153,0,0.1492834376925231,0.14928366884914218,2.31156619077108e-07
71,1,0.14850223318662026,0.8422395036661176,0.9907417368527378
167,1,0.14574681178233806,0.8530126680351813,0.9987594798175193
117,0,0.1449762720431886,0.1449763878791521,1.1583596349807001e-07
116,1,0.14401333088251767,0.8530558044403747,0.9970691353228923
88,1,0.14384573245931154,0.7495392842796881,0.8933850167389996
51,1,0.14360356036284494,0.8561257965997826,0.9997293569626275
27,1,0.14020276103001794,0.8597767049421771,0.999979465972195
52,1,0.13939208961912775,0.8605926553662839,0.9999847449854117
89,1,0.1383482340558544,0.8602750295561749,0.9986232636120292
53,1,0.13466584283595617,0.8616118514853409,0.9962776943212971
1,1,0.13317023035886721,0.8652216598237514,0.9983918901826186
65,1,0.1319773049517644,0.8537223634184552,0.9856996683702196
133,0,0.12779484708272953,0.12779753105604746,2.6839733179334897e-06
24,1,0.12750488374136215,0.8724265501423731,0.9999314338837353
56,1,0.12463601876396835,0.8753559658949097,0.9999919846588781
158,0,0.12319365649933971,0.12319370107685765,4.457751794354386e-08
90,1,0.1213472777782163,0.8776206242222793,0.9989679020004956
66,1,0.12035737491252252,0.879538061386648,0.9998954362991705
154,0,0.11991246781213759,0.11991247114083924,3.328701641340761e-09
61,1,0.11877963159400284,0.8811992382831386,0.9999788698771415
49,1,0.11842416590306981,0.8815021779265986,0.9999263438296684
59,1,0.11837075597770408,0.881365434303903,0.9997361902816071
32,1,0.11805015065998492,0.8813794341030985,0.9994295847630834
130,0,0.11684516908546526,0.11684517355401329,4.468548035912254e-09
74,1,0.11123126653487558,0.8882977626307077,0.9995290291655833
76,1,0.11043311612939621,0.7498190240907349,0.6393859079613387
85,1,0.10575423407055029,0.8923806684251115,0.9981349024956618
94,0,0.10406290111161322,0.10406290590786503,4.796251808873561e-09
114,1,0.10003439796330604,0.8999270043859026,0.9999614023492086
155,0,0.09964939942225944,0.0996494037824568,4.360197371835687e-09
152,0,0.09432384751034739,0.09432384809083477,5.804873849790167e-10
25,1,0.09417267240979121,0.905819859330389,0.9999925317401802
162,1,0.09327397204556165,0.7642483413522606,0.670974369306699
68,0,0.08931617944044451,0.0893181263324883,1.94689204379045e-06
163,1,0.08680327097755935,0.9131965363810929,0.9999998073586522
119,1,0.08679116215924076,0.8789434710048953,0.9657346331641361
105,1,0.085396386414329,0.9145925573135832,0.9999889437279122
4,0,0.08445227848951416,0.0844550987860771,2.820296562936487e-06
78,1,0.08383090228157508,0.9161496385117079,0.999980540793283
120,1,0.08308573087055238,0.9168881240077001,0.9999738548782525
92,1,0.08203715109666188,0.9179437547853259,0.9999809058819877
150,1,0.08033558551769482,0.9196376113924469,0.9999731969101417
54,0,0.07975116726913686,0.07975278991924674,1.6226501098813934e-06
