test_index,true_label,disagreement,cluster_0,cluster_1
22,0,0.26431641819672747,0.49431332249742327,0.22999690430069578
37,0,0.2015506392409526,0.38925956759442343,0.18770892835347083
152,0,0.17511359298434698,0.5085893444801654,0.3334757514958184
43,0,0.1364554388248453,0.43543090954566893,0.29897547072082364
42,0,0.13351202654945935,0.20012884697076397,0.06661682042130462
27,0,0.13150395926730576,0.19425897092731792,0.06275501166001216
127,1,0.12680766254008302,0.7284001367953554,0.8552077993354384
14,0,0.12115471499625094,0.27791144457883404,0.1567567295825831
54,0,0.11460101606484971,0.17803746245946356,0.06343644639461385
79,0,0.10587663221476556,0.5345293431552296,0.42865271094046403
136,0,0.10156821998325474,0.11790523519561155,0.016337015212356802
61,0,0.10010425046098453,0.13365217000112126,0.033547919540136716
34,1,0.0938159480859545,0.8668335927576929,0.9606495408436474
25,1,0.07831811835181268,0.7947781307019056,0.8730962490537183
115,1,0.07795851925206321,0.8965133762910107,0.9744718955430739
92,1,0.07428240417130372,0.7156936069098265,0.7899760110811302
158,0,0.07427155712574532,0.09828466614136967,0.024013109015624357
90,1,0.06804138155153827,0.8801153387922491,0.9481567203437874
95,0,0.06745138544120817,0.08244094099757159,0.014989555556363417
129,0,0.06265598937585715,0.07308013520511966,0.010424145829262512
149,1,0.06228799194759149,0.7631363362553311,0.8254243282029226
163,1,0.061547855414641695,0.623790838710804,0.5622429832961623
52,1,0.059580079848594036,0.8274554657389525,0.8870355455875465
96,1,0.05957299121747539,0.7647348818141142,0.8243078730315896
69,1,0.05948469960078484,0.8638135754570734,0.9232982750578582
108,0,0.05924936372339078,0.06564930454795904,0.006399940824568264
13,0,0.05885289924642531,0.0688098981260905,0.009956998879665179
38,0,0.05823044594002387,0.06686499154355166,0.008634545603527789
15,1,0.05760211432181439,0.850348077933104,0.9079501922549184
64,1,0.05719865887454223,0.8202643044333503,0.8774629633078925
151,1,0.05676742307038063,0.9143318564711778,0.9710992795415584
118,1,0.05531391984299694,0.9228289436319079,0.9781428634749049
63,0,0.05485938512806536,0.06657340093712383,0.01171401580905847
142,1,0.05464013705118831,0.9050421736702814,0.9596823107214697
76,0,0.05233571062529072,0.05579038705407532,0.003454676428784596
100,1,0.0522907182108302,0.9103070478536979,0.9625977660645281
31,1,0.051873222524887685,0.8841763653226341,0.9360495878475218
18,1,0.05076321474583878,0.9158988066058438,0.9666620213516826
162,1,0.049303096614939146,0.9061469946948364,0.9554500913097755
51,0,0.048975628887164835,0.05973725983815564,0.010761630950990806
124,1,0.048324042737241224,0.9183419990617055,0.9666660417989468
35,1,0.04757224341314947,0.9085601274448766,0.956132370858026
94,1,0.0472835497241455,0.9508259201199484,0.9981094698440939
46,1,0.046829068923961104,0.8806382579041633,0.9274673268281244
33,1,0.044446506747825465,0.8610236764573211,0.9054701832051466
132,1,0.04426999798134634,0.936208907064712,0.9804789050460584
154,1,0.04249904590138531,0.9193514724259932,0.9618505183273786
71,1,0.04200047541889018,0.9184477622747526,0.9604482376936427
47,1,0.04073542821312204,0.9200070022588085,0.9607424304719305
106,1,0.04070634422652297,0.9303744180827612,0.9710807623092842
126,1,0.04064478093475099,0.5954560408006853,0.6361008217354363
75,1,0.03948954544010297,0.9392043833537985,0.9786939287939015
73,1,0.039045222696869275,0.943730543821652,0.9827757665185213
20,1,0.038855819269912883,0.9491107535233018,0.9879665727932146
159,1,0.03764579837039139,0.9528450157157606,0.990490814086152
7,1,0.0371123346012594,0.9423994127089639,0.9795117473102233
8,1,0.035971377577529995,0.9560035158149616,0.9919748933924916
148,1,0.03468019352288887,0.9501572405125527,0.9848374340354416
102,1,0.03316925778337254,0.7785724049157968,0.7454031471324243
140,1,0.03285162373026895,0.9487530698835485,0.9816046936138174
156,1,0.03212437143492353,0.9484241736763919,0.9805485451113154
17,1,0.03140780400565457,0.9282396810996016,0.9596474851052562
110,1,0.03125986992165197,0.62528057264048,0.594020702718828
5,1,0.030042009694334126,0.9642073535338661,0.9942493632282002
66,0,0.02927625314314886,0.03558720797017604,0.00631095482702718
135,1,0.027782436780640407,0.9458017619029278,0.9735841986835682
3,1,0.027253244395456067,0.9651792590780977,0.9924325034735537
10,0,0.02724733656853662,0.030915149980381564,0.0036678134118449425
160,1,0.026625905303854558,0.9595052535070078,0.9861311588108623
39,0,0.02594365090020878,0.8657915949059516,0.8917352458061604
111,1,0.02457036169345561,0.9691120763970444,0.9936824380905
91,1,0.023661498713508977,0.9668314037392214,0.9904929024527304
107,0,0.02267158680746449,0.027351904488883715,0.004680317681419224
101,1,0.022234091420108792,0.9707505721983363,0.9929846636184451
89,1,0.022183906312727042,0.9698938592968332,0.9920777656095603
131,1,0.021947336853086696,0.6113059471764671,0.6332532840295538
155,1,0.021558822648284237,0.969473046052849,0.9910318687011332
83,1,0.020591487003395192,0.9728763659949174,0.9934678529983126
85,1,0.01985813627413313,0.9744861745250554,0.9943443107991885
53,1,0.01931084403933825,0.7566000179721432,0.7759108620114814
16,1,0.018933630632562704,0.9776549746188606,0.9965886052514233
128,1,0.018040179806666168,0.9777862630755637,0.9958264428822299
19,1,0.01748844886417067,0.9756374197395288,0.9931258686036994
114,1,0.01665103551226943,0.9808551679318022,0.9975062034440716
166,1,0.016590039141496926,0.9794021836144882,0.9959922227559851
77,0,0.015996051337422178,0.01732989681309595,0.00133384547567377
103,1,0.015355309067321854,0.9808918952459678,0.9962472043132896
105,1,0.014925589490951463,0.9820869562092504,0.9970125457002018
26,1,0.014913540176226925,0.9811613887305269,0.9960749289067539
161,1,0.013811813773986992,0.9837662957973087,0.9975781095712957
125,1,0.013715619902147758,0.9832654643636075,0.9969810842657553
165,0,0.013705296710691676,0.014498169465275944,0.000792872754584268
138,1,0.013607862439429352,0.9831983239251445,0.9968061863645739
120,0,0.013499776766372734,0.014218033422596163,0.0007182566562234284
146,1,0.013129240090179572,0.9810783830846809,0.9942076231748604
139,1,0.013025304866887688,0.6300723822563671,0.6430976871232548
153,1,0.012886699997400108,0.9840143523690331,0.9969010523664332
167,0,0.012650911928754166,0.01305479692414144,0.00040388499538727296
67,0,0.012475276233556487,0.7205644078192828,0.7080891315857263
44,1,0.012023743447659996,0.984030013516789,0.996053756964449
30,1,0.011873930555186929,0.8240196222426015,0.8358935527977884
169,1,0.011839494296802089,0.9870416216880924,0.9988811159848945
80,1,0.011523569627781338,0.9865477206247811,0.9980712902525625
12,1,0.00960075351645373,0.9884096345372314,0.9980103880536851
97,0,0.00948708970092069,0.009810045129630374,0.00032295542870968433
2,1,0.0093577322041144,0.9897932268856255,0.9991509590897399
72,0,0.009346279423660364,0.010449294905958414,0.00110301548229805
41,1,0.008949793569268505,0.9893868301403942,0.9983366237096627
21,0,0.008915954746171215,0.009301970399785805,0.0003860156536145896
23,1,0.008856259726870874,0.9894825490845888,0.9983388088114596
134,1,0.00876894473357015,0.9899834939763082,0.9987524387098784
4,0,0.008611168460153997,0.008980161366615924,0.000368992906461927
112,0,0.008476214047703469,0.008798142449975533,0.00032192840227206356
88,1,0.008312636307562515,0.990456727377904,0.9987693636854665
147,1,0.008267904639395474,0.3820334199441136,0.37376551530471813
168,0,0.008214177846571863,0.008818141870181496,0.0006039640236096331
150,0,0.007484748215215864,0.007752641060897661,0.000267892845681798
36,1,0.0074118943527287096,0.9912220068312484,0.9986339011839771
29,1,0.007162836863514044,0.9917847308780002,0.9989475677415143
170,1,0.006586148671152259,0.9928540093466095,0.9994401580177618
130,0,0.006485736668000165,0.007325066362139789,0.0008393296941396242
98,1,0.006440833105443966,0.9928731561775531,0.9993139892829971
109,1,0.006357229196964798,0.9930969995541858,0.9994542287511506
113,1,0.005755439996570022,0.9936432212573719,0.999398661253942
99,1,0.005650850029760068,0.9933673077899545,0.9990181578197146
62,0,0.004327431463976928,0.004522607676990679,0.0001951762130137513
32,1,0.004191829201799502,0.9951503103017494,0.9993421395035489
74,1,0.004146858962146838,0.9954506977854372,0.999597556747584
