test_index,true_label,disagreement,cluster_0,cluster_1
1406,1,0.23240135622860286,0.27586609072431617,0.508267446952919
1366,1,0.2044681190816231,0.3480391508209383,0.5525072699025614
263,0,0.17119164188323316,0.1859769532683928,0.35716859515162597
478,1,0.17056184127325397,0.2743743731337081,0.44493621440696207
1343,1,0.1630182795218102,0.2617442462390401,0.4247625257608503
1126,0,0.14785339216285376,0.1329486552209439,0.28080204738379766
1234,0,0.143219835778923,0.1261930114449153,0.2694128472238383
705,0,0.13397007499343797,0.11554219850718184,0.2495122735006198
906,0,0.13142543165062306,0.09728632863697792,0.22871176028760098
751,0,0.12246757217080895,0.1388937087495346,0.26136128092034355
743,0,0.11448739483641747,0.12263796848103829,0.23712536331745576
1206,1,0.07310792808403899,0.717462795286976,0.644354867202937
977,0,0.06661305054255212,0.2342005586328787,0.3008136091754308
437,0,0.06294387145305558,0.3545441223545987,0.4174879938076543
519,1,0.0628289112689992,0.3604298430749925,0.4232587543439917
1715,1,0.06147883146273342,0.35685939634728076,0.4183382278100142
376,0,0.05870581204658365,0.4958402588535694,0.43713444680698577
1768,1,0.057640973947717944,0.6274570422834689,0.5698160683357509
487,0,0.05731957822632183,0.3660933952125169,0.4234129734388387
1522,1,0.05727560999010317,0.35764991821429737,0.41492552820440054
749,0,0.057117866390740124,0.6083424627267542,0.5512245963360141
1518,0,0.056186899919609457,0.628984970205604,0.5727980702859945
219,1,0.05526048284784174,0.4202602387150928,0.47552072156293457
1024,0,0.05512771711168363,0.29417368744063116,0.3493014045523148
1347,0,0.054846713598637686,0.6680891908083724,0.6132424772097347
1386,0,0.05287356908993668,0.3069935815484302,0.3598671506383669
9,0,0.05263322826742489,0.7389033378444052,0.6862701095769803
1476,1,0.05215645542894287,0.36692212403349034,0.4190785794624332
1222,0,0.05170431684403742,0.5732977444656641,0.5215934276216266
1422,1,0.05143296545180215,0.32132332079082776,0.3727562862426299
1802,1,0.05140727853391369,0.5970178722254886,0.5456105936915749
890,1,0.05130855983181026,0.588998296606642,0.5376897367748318
661,0,0.04992407351755923,0.3194490741206686,0.3693731476382278
921,0,0.04970262136518616,0.20884061765427736,0.2585432390194635
1662,1,0.04969697115946625,0.7788435091483269,0.7291465379888606
393,1,0.0496277952393267,0.32240372290362274,0.37203151814294944
338,0,0.049002083448066,0.4657488806045692,0.4167467971565032
546,1,0.04792515769501282,0.6227024972465939,0.5747773395515811
492,1,0.04752426428738232,0.5545938302796559,0.5070695659922736
789,1,0.04746799353523662,0.22255517986042234,0.27002317339565896
1590,0,0.0473611632427145,0.4292045867448768,0.4765657499875913
1354,1,0.04711828424973169,0.49208422366108845,0.5392025079108201
184,0,0.04706530824943961,0.4209170832063316,0.4679823914557712
819,0,0.046953729417836154,0.4212867936628082,0.46824052308064434
1333,0,0.04691141683487299,0.6041678949092665,0.5572564780743935
601,0,0.04650328512386287,0.46716613168843785,0.420662846564575
28,1,0.04634028403848145,0.38181144738887957,0.428151731427361
1651,0,0.046222855779915195,0.35888799276395955,0.40511084854387475
1124,0,0.04617455097682066,0.6602301755631138,0.6140556245862931
651,0,0.04597302220148672,0.1257079581602612,0.17168098036174792
1545,1,0.04562858900934341,0.35813390381732924,0.40376249282667265
409,0,0.04540102115034611,0.4093735395608471,0.363972518410501
449,0,0.045397383174465344,0.47709647298314156,0.4316990898086762
1561,1,0.045244537065313006,0.43251594916868263,0.3872714121033696
221,0,0.0452031967222179,0.17093056971798282,0.21613376644020071
402,0,0.04484706640490549,0.3770760986789952,0.4219231650839007
1134,1,0.04475809904248784,0.5615098284101878,0.5167517293677
1297,1,0.04475048898614109,0.8670948210227288,0.8223443320365877
796,0,0.044481910430575755,0.1891099339176404,0.23359184434821614
730,1,0.04403507926771669,0.135565408892247,0.17960048815996368
1453,0,0.04401728369630953,0.326144684135318,0.3701619678316275
379,1,0.04399117999969948,0.7829050947294074,0.7389139147297079
856,0,0.04396259557890783,0.217730183512883,0.26169277909179084
1464,1,0.04343690387734234,0.6296794769552758,0.5862425730779335
1102,1,0.043199437369084936,0.6403758740942239,0.597176436725139
807,0,0.04317439146141233,0.5656963903858802,0.5225219989244678
1195,1,0.04314887131293155,0.41302600094433495,0.4561748722572665
280,0,0.04312122353523418,0.34968589404429673,0.3928071175795309
1,0,0.04289819211608514,0.15567130830536574,0.19856950042145088
375,1,0.04266614503703456,0.1266626922542871,0.16932883729132167
1497,0,0.04266614503703456,0.1266626922542871,0.16932883729132167
1196,0,0.04263555155419066,0.15443199451176273,0.1970675460659534
1658,0,0.04260238436695668,0.18357833140701427,0.22618071577397095
701,0,0.04257627313233858,0.6131822287806946,0.570605955648356
2,0,0.042442306166600885,0.4118639958456613,0.4543063020122622
113,1,0.042068454848728676,0.8154409826140925,0.7733725277653638
1598,0,0.042053884507904316,0.2296500258860527,0.271703910393957
1336,1,0.04190885950418588,0.4082880808592253,0.4501969403634112
981,1,0.041744200959732414,0.3587292440276927,0.4004734449874251
229,0,0.04147721903028856,0.5844286170421561,0.5429513980118675
1380,0,0.041406208044048765,0.12991956760179174,0.1713257756458405
334,0,0.04134066174080492,0.1711235035306978,0.21246416527150272
698,0,0.041105056315686506,0.20762213493704623,0.24872719125273274
1335,0,0.04108621201180079,0.39547896687628026,0.35439275486447946
1387,0,0.04101034899238265,0.8861108373365729,0.8451004883441903
1079,0,0.04082107988177314,0.13827747494543255,0.17909855482720569
1127,0,0.04057973614302582,0.13658331324727876,0.17716304939030458
781,1,0.040564180805611416,0.32069400884379584,0.36125818964940726
1795,0,0.04023943167973876,0.3252873361922007,0.36552676787193944
1294,1,0.040089662085259326,0.7428123543537214,0.7027226922684621
1033,0,0.04007162098962308,0.09680269784985962,0.1368743188394827
281,1,0.039969367463337166,0.08315966344721329,0.12312903091055045
1004,0,0.039753164126527296,0.16611390085980904,0.20586706498633633
908,0,0.03974695610517301,0.16401749533746496,0.20376445144263797
1700,0,0.039567288443204784,0.40678689798437706,0.44635418642758184
1488,0,0.039558201459346354,0.07422238601905161,0.11378058747839796
1058,1,0.03938341947823887,0.41024017889721004,0.4496235983754489
1646,0,0.03910898531661594,0.2359488641203033,0.27505784943691924
45,1,0.03883209010206201,0.3337857274828098,0.37261781758487184
1314,1,0.03879980815943834,0.1616001786629689,0.20039998682240726
1589,0,0.03878854958139366,0.3698637156406248,0.4086522652220185
1495,1,0.03876003877726464,0.3791121083752448,0.4178721471525094
12,0,0.03876003877726464,0.3791121083752448,0.4178721471525094
207,0,0.03870031559019654,0.40839956899596713,0.3696992534057706
72,1,0.03863291232482363,0.3926478652300002,0.43128077755482386
1752,0,0.038589658395902865,0.2341289727029718,0.2727186310988747
795,0,0.03857599873401832,0.19869906389779754,0.23727506263181586
1786,1,0.03843082601696568,0.811897414695197,0.7734665886782314
1572,0,0.03839358892697395,0.19382908710140398,0.23222267602837793
1738,0,0.03834203239629838,0.1720842661676076,0.210426298563906
1141,0,0.038335747062123365,0.1892605461499852,0.22759629321210856
1334,0,0.038335747062123365,0.1892605461499852,0.22759629321210856
1327,1,0.038318698600598,0.7189544368688857,0.6806357382682877
1407,0,0.038238475187485854,0.20555319494521085,0.2437916701326967
572,0,0.038199473905328976,0.07568184303981285,0.11388131694514182
966,1,0.038181067992053674,0.6289933998656386,0.6671744678576923
1191,1,0.0381804707719115,0.17005764734222747,0.20823811811413898
806,0,0.0381804707719115,0.17005764734222747,0.20823811811413898
1542,1,0.037949552738129666,0.31589459342185633,0.353844146159986
1620,1,0.03791069558094684,0.08054774665189923,0.11845844223284607
925,0,0.03782869188309751,0.18165932330598106,0.21948801518907857
1774,1,0.0377881368053436,0.46805921799682687,0.5058473548021705
218,1,0.03774767370663423,0.6297961804663799,0.5920485067597456
695,0,0.03756780711189442,0.16307253778445863,0.20064034489635305
1722,1,0.037565779520930404,0.2178606371230111,0.2554264166439415
689,0,0.03752240314986956,0.08382223093145652,0.12134463408132608
1851,1,0.037502885635182115,0.4204869046040902,0.3829840189689081
1081,0,0.0373460257071741,0.5302979161855607,0.49295189047838656
671,0,0.03730976696754651,0.6571208004343179,0.6198110334667714
23,0,0.037252236058280985,0.5634089654966191,0.5261567294383381
1082,1,0.03715590805744806,0.750892214649378,0.71373630659193
1759,1,0.03696190992067988,0.43026239092097796,0.46722430084165784
1745,0,0.03689460688977286,0.26990375042193016,0.306798357311703
1653,0,0.03682812466362956,0.2728356927210514,0.30966381738468096
474,0,0.03676078868405963,0.1526824629817833,0.18944325166584294
