test_index,true_label,disagreement,cluster_0,cluster_1
1055,1,0.027151941907124777,0.46273166546844496,0.48988360737556974
1162,0,0.024833980027867464,0.33570722326500313,0.3605412032928706
941,0,0.010025879628081713,0.506347220464703,0.4963213408366213
1062,0,0.009607430741234158,0.806782550753102,0.7971751200118679
1488,0,0.008871017847739637,0.2594041710304671,0.25053315318272745
804,0,0.008780672266129053,0.37533313636336146,0.3665524640972324
397,0,0.00833198728246945,0.23824808010401438,0.22991609282154493
1501,1,0.007978870878656119,0.7584600034974992,0.7504811326188431
882,0,0.007493631174753934,0.2929993522264051,0.2855057210516512
1134,0,0.007063360945630648,0.3327225523715751,0.33978591331720576
1101,0,0.007012747002462905,0.33584638228005254,0.34285912928251544
188,0,0.006893691607147701,0.41277911265124484,0.41967280425839254
559,0,0.006606581188656979,0.3799359974054329,0.38654257859408986
263,0,0.006454192173229012,0.25802968102318935,0.26448387319641836
951,0,0.006441953406289724,0.2495113558325152,0.25595330923880494
734,1,0.006428900219368705,0.6079309194637917,0.601502019244423
864,1,0.006386297612900882,0.3897100171431268,0.3960963147560277
640,1,0.0063607751606178375,0.39604131484019284,0.4024020900008107
1464,1,0.006202921128831196,0.4009710377188998,0.407173958847731
402,1,0.006128269322687008,0.39585002586037155,0.40197829518305855
370,0,0.006118556096845529,0.4593420133628774,0.45322345726603186
79,1,0.005975800789631336,0.4350035807481437,0.4290277799585124
1209,0,0.005957023978378662,0.3335995293531783,0.339556553331557
905,0,0.005908302878889993,0.2716278075630912,0.2657195046842012
432,0,0.005782287622135118,0.28045503345540634,0.28623732107754146
407,0,0.005709012346670261,0.4207510222732383,0.41504200992656803
327,1,0.005691092316248952,0.21399336464279667,0.21968445695904562
105,0,0.00555980342072665,0.2682724448801314,0.27383224830085806
1250,1,0.005501521566279977,0.29235055443515334,0.2978520760014333
633,1,0.005480643089977255,0.4865109612293471,0.49199160431932437
691,1,0.005469989417156096,0.3397484823517409,0.345218471768897
884,0,0.005407703761393656,0.43265980342276317,0.4380675071841568
496,1,0.005380953828966695,0.28458737490122094,0.28996832873018763
1032,0,0.0053544587706788604,0.36512563427631317,0.3597711755056343
786,1,0.005350227096877658,0.29907403411249184,0.3044242612093695
94,1,0.005320317461928903,0.38020175251625965,0.38552206997818855
694,0,0.005305307186698277,0.22208382398524312,0.2273891311719414
1710,0,0.005278436181252288,0.45767438848712966,0.46295282466838195
1849,1,0.005260440250551834,0.2524081775246852,0.25766861777523703
1657,0,0.00525389756327066,0.3002837775420826,0.30553767510535323
501,0,0.005243179372243334,0.2402551725633271,0.23501199319108376
888,1,0.005220430570406387,0.4561201839448086,0.46134061451521496
1248,0,0.0052131043345216566,0.2758755572666837,0.2810886616012054
937,1,0.005205582723825042,0.37125887538709457,0.3764644581109196
972,0,0.005143233536283293,0.22555503667905186,0.23069827021533515
544,1,0.0051412147786056295,0.40064997649147555,0.4057911912700812
1211,0,0.005132413278908843,0.2866477313780231,0.2917801446569319
679,1,0.005128784771050332,0.3573761042421686,0.35224731947111826
586,0,0.005112221891489743,0.29642752529807115,0.3015397471895609
11,0,0.005107798113121453,0.30667239159013376,0.3117801897032552
1131,1,0.0050882335924621325,0.7439833836926024,0.7388951501001403
607,0,0.004995868995639419,0.2575871564459927,0.26258302544163215
1329,1,0.00499220574455872,0.43325177270566756,0.4382439784502263
511,0,0.0049662453200138845,0.6912242082878712,0.6862579629678573
1159,1,0.0049496475010983865,0.26465644495435336,0.26960609245545175
662,1,0.004941760368006809,0.4688097726686514,0.47375153303665823
657,1,0.004938219831983559,0.46323046950158836,0.4681686893335719
201,0,0.0049228090905779065,0.46661971278125536,0.47154252187183326
1118,0,0.0049228090905779065,0.46661971278125536,0.47154252187183326
306,0,0.004879428105411254,0.30955730998967,0.31443673809508127
827,0,0.0048596775700907036,0.362181218224902,0.3670408957949927
53,0,0.004815815031057491,0.45151754685656575,0.45633336188762325
365,0,0.0048156144308603155,0.5110974563298177,0.515913070760678
932,1,0.004808895521871137,0.36290187609904195,0.3677107716209131
212,0,0.00480238778257891,0.31930067560033915,0.32410306338291806
1721,0,0.0048011582174185,0.3363391286387842,0.3315379704213657
65,0,0.0047901092522100175,0.2645292763960244,0.26931938564823443
485,0,0.004756569434273772,0.28891426437775364,0.2936708338120274
77,1,0.0047538565528387755,0.6925320077247721,0.6877781511719333
45,1,0.004735897468946315,0.48979151417757893,0.49452741164652525
1325,1,0.004704965778980275,0.7766034427919337,0.7718984770129534
738,1,0.004703027278827765,0.7673713731447315,0.7626683458659037
1415,0,0.004685230372271643,0.6366639026199883,0.6319786722477166
1223,0,0.004626728325148433,0.5744579063211523,0.5698311779960039
1102,0,0.004592278154070262,0.32218565163599217,0.3267779297900624
1006,0,0.0045891065288186095,0.6337509981389049,0.6291618916100863
1495,1,0.004578335267572398,0.4273546186846364,0.4319329539522088
1252,0,0.004577134277628014,0.3132375673767605,0.3178147016543885
