test_index,true_label,disagreement,cluster_0,cluster_1
96,1,0.07590950305412858,0.32951794791709516,0.40542745097122374
126,1,0.07481944637087434,0.8321773026768976,0.7573578563060233
33,1,0.0746134933399254,0.6229170531384355,0.6975305464783609
102,1,0.06991140437060955,0.36421801383222546,0.2943066094616159
127,1,0.06327567854148741,0.49053183088883234,0.5538075094303198
94,1,0.056260369783240005,0.7071099380918594,0.6508495683086194
35,1,0.05306933818199944,0.798324066141018,0.8513934043230175
115,1,0.05135030986465683,0.6767678226443232,0.72811813250898
110,1,0.04791536065962565,0.308159809466002,0.26024444880637637
130,0,0.040027214418050516,0.41621649702311897,0.37618928260506845
152,0,0.03951225603568698,0.7480781995803442,0.7085659435446572
92,1,0.03944467485682385,0.2984204276100031,0.33786510246682694
64,1,0.037330341996518634,0.520867685362642,0.5581980273591607
95,0,0.034239062332610315,0.11109634579395848,0.07685728346134817
163,1,0.03288866870887708,0.7960889640427359,0.7632002953338588
66,0,0.02957121038153737,0.19759720401268932,0.16802599363115195
131,1,0.029372418235587283,0.4454907463168197,0.47486316455240696
158,0,0.027243042062399178,0.07408518762291735,0.046842145560518175
51,0,0.02718848092380173,0.09480547899527565,0.06761699807147392
43,0,0.025885938563313227,0.5537991517094687,0.5796850902727819
149,1,0.024337190634727168,0.8419130045237252,0.817575813888998
90,1,0.021659327806442863,0.9817258666251042,0.9600665388186613
54,0,0.02133048041631358,0.3237509101013402,0.30242042968502664
61,0,0.020922030090013755,0.11195559294888877,0.13287762303890252
129,0,0.020569874741686103,0.0960180157343902,0.0754481409927041
107,0,0.019814989255755297,0.07148179037550477,0.09129677963126007
77,0,0.01918493860280259,0.07455750984470025,0.05537257124189766
162,1,0.01873962813428076,0.9638268850028888,0.9450872568686081
114,1,0.01803564647487299,0.8706972160966507,0.8526615696217777
139,1,0.016948368132708835,0.5306890100247079,0.5476373781574168
111,1,0.015993762735144634,0.9876480522926601,0.9716542895575154
52,1,0.015793328620930525,0.8634660090378475,0.847672680416917
72,0,0.01569073619501759,0.07219091958224778,0.056500183387230195
146,1,0.015216453582065026,0.9032954983708567,0.8880790447887916
37,0,0.01496978502716112,0.49226683839947555,0.5072366234266367
16,1,0.014246354354019553,0.9160359487338557,0.9302823030878753
136,0,0.013816471049278994,0.07086548753331258,0.057049016484033585
