test_index,true_label,disagreement,cluster_0,cluster_1
794,1,0.13816615401369203,0.5276522333877715,0.6658183874014635
548,1,0.1364080485415795,0.35118592904399343,0.48759397758557294
1509,1,0.1300620695291887,0.27253962779030083,0.4026016973194895
662,1,0.12384258949435234,0.5502188119503294,0.6740614014446817
1791,0,0.11537671065689009,0.26238706580120597,0.37776377645809606
223,1,0.11003879574606149,0.20492139574539311,0.3149601914914546
1035,1,0.1094703316664542,0.2064196458307016,0.3158899774971558
1646,0,0.07098940812109843,0.11951737561571442,0.19050678373681285
222,0,0.07069867463672677,0.10826383667699732,0.1789625113137241
1179,1,0.05880801927356556,0.08939494132549212,0.1482029605990577
1183,0,0.058098673829808045,0.08568770781670154,0.1437863816465096
233,0,0.05497712245673311,0.07867387327731143,0.13365099573404454
1163,1,0.010375432483987646,0.5956318888602274,0.5852564563762398
1607,1,0.009620810003195979,0.4735340004934163,0.4831548104966123
624,0,0.009264480117469942,0.31167124216339137,0.3209357222808613
1056,0,0.009140105346372884,0.3869907064692304,0.3961308118156033
495,0,0.00869309056424733,0.42515445411497604,0.4164613635507287
1348,0,0.00855476237342162,0.473632516841522,0.48218727921494364
1796,1,0.007978306341001273,0.36439176921540367,0.37237007555640494
1648,0,0.007897152388242457,0.37762476093948505,0.3855219133277275
1406,1,0.007841375248583415,0.40809230347665926,0.40025092822807584
12,0,0.007799776812560999,0.3053364567497673,0.3131362335623283
332,0,0.007636873595229021,0.5023488986854753,0.5099857722807043
45,0,0.007562926156148675,0.3840022363632292,0.3915651625193779
1811,1,0.007474734400190142,0.32117702599871034,0.3286517603989005
1677,1,0.007321948041908499,0.4328269175777417,0.4401488656196502
292,1,0.007222779969694004,0.4933309273027413,0.5005537072724353
750,0,0.00721622373655223,0.2182199772008232,0.22543620093737543
1106,0,0.007153738363283091,0.3621916242620227,0.3693453626253058
6,0,0.007055798957221027,0.2692073941881948,0.2762631931454158
848,1,0.0069684835811533175,0.7834886336803181,0.7765201500991648
1215,0,0.0069061604399532905,0.27319005544603403,0.2800962158859873
116,0,0.0069061604399532905,0.27319005544603403,0.2800962158859873
1598,0,0.006870221975646518,0.2863943675385132,0.29326458951415973
1078,0,0.006845226848521818,0.24676337608193252,0.25360860293045434
992,1,0.00672778547113162,0.44949138075491496,0.4562191662260466
971,1,0.0066142956158506405,0.4111471197072711,0.4177614153231217
491,1,0.0064754050022046705,0.26004376923303646,0.26651917423524113
11,1,0.006463464079814962,0.43049342986549544,0.4369568939453104
1286,0,0.006450614521795739,0.7344141529351558,0.72796353841336
1635,1,0.006438148013489076,0.7169465863778625,0.7105084383643734
1022,1,0.006412356469267966,0.4059263257521863,0.41233868222145426
1344,1,0.006375932964884923,0.6049021194666557,0.5985261865017708
801,0,0.006304706463797938,0.256742892634313,0.26304759909811093
1558,0,0.00627039190037576,0.4386975545191467,0.4449679464195225
1193,0,0.00627011261308319,0.40042524042822164,0.40669535304130483
423,1,0.006205509482606009,0.6602958276662719,0.6540903181836659
387,1,0.006203533031549413,0.7132746208766715,0.7070710878451221
61,1,0.006172666756570799,0.23544957604572087,0.24162224280229166
684,0,0.006089768152327979,0.2976522909651621,0.3037420591174901
69,0,0.006057090881834926,0.6931786394343731,0.6871215485525382
1846,1,0.006038489268355374,0.475594292481674,0.4816327817500294
371,0,0.006008129736624679,0.7705959724288917,0.764587842692267
434,0,0.005970647307022459,0.7024845525633042,0.6965139052562818
1755,1,0.005970647307022459,0.7024845525633042,0.6965139052562818
591,1,0.005966988009666552,0.6779426185557584,0.6719756305460919
369,0,0.0058861165246578695,0.6763284301894942,0.6704423136648363
95,0,0.005882983607289671,0.35727139850113077,0.3513884148938411
1468,1,0.0058816996257408105,0.7583366594206896,0.7524549597949488
1170,0,0.005866443905992891,0.46143634314217735,0.45556989923618446
1187,1,0.005851033476237499,0.7481568086049002,0.7423057751286627
578,1,0.005836466766736659,0.7513613545776411,0.7455248878109044
607,0,0.0058296188620929335,0.21847228532999344,0.22430190419208637
1363,1,0.0058106498042949095,0.7065794827402256,0.7007688329359307
